Name,LinesAdded,LinesDeleted,CommitCount,DeveloperCount,BugFixCount,CumulativeDeveloperCount,AverageTimeBetweenChanges,CumulativeCommitCount,ChangedComments,UnchangedComments,CumulativeChangedComments,CumulativeUnchangedComments,CumulativeAverageTimeBetweenChanges,AverageExpertise,MinimumExpertise
CastDecimalToLong.java,43,1,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CastDecimalToString.java,12,11,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CastDecimalToTimestamp.java,10,1,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CastDecimalToVarChar.java,2,2,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CastDoubleToDecimal.java,7,3,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
ChannelOutputStream.java,67,25,2,1,0,1,0.0,2,0,2,0,2,0.0,2.0,2
CheckFastRowHashMap.java,8,10,2,1,0,1,0.0,2,0,2,0,2,0.0,2.0,2
CheckResult.java,14,14,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
ClearDanglingScratchDir.java,106,75,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
ClearFileMetadataRequest.java,16,16,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CliAdapter.java,107,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CliConfigs.java,517,6,5,2,0,2,0.6,5,0,5,0,5,0.6,2.5,2
CliDriver.java,48,3,2,2,0,2,0.5,2,1,1,1,1,0.5,1.0,1
ColAndCol.java,230,488,3,1,0,1,0.6666666666666666,3,0,3,0,3,0.6666666666666666,3.0,3
ColOrCol.java,235,492,3,1,0,1,0.6666666666666666,3,0,3,0,3,0.6666666666666666,3.0,3
ColumnPrunerProcFactory.java,12,4,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ColumnStatistics.java,36,36,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
ColumnStatisticsImpl.java,1131,1127,4,3,0,3,40951.0,4,0,4,0,4,40951.0,1.3333333333333333,1
ColumnStatsAutoGatherContext.java,10,7,2,2,0,2,1.0,2,0,2,0,2,1.0,1.0,1
ColumnStatsSemanticAnalyzer.java,36,7,3,2,0,2,0.6666666666666666,3,0,3,0,3,0.6666666666666666,1.5,1
ColumnStatsTask.java,4,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
ColumnVector.java,15,3,2,2,1,2,46249.5,2,0,2,0,2,46249.5,1.0,1
ColumnVectorProducer.java,13,3,3,2,0,2,804539.3333333334,3,0,3,0,3,804539.3333333334,1.5,1
CombineHiveRecordReader.java,53,2,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
Commands.java,57,29,2,2,0,2,0.0,2,0,2,0,2,0.0,1.0,1
CommonJoinOperator.java,235,65,3,3,0,3,0.6666666666666666,3,0,3,0,3,0.6666666666666666,1.0,1
CommonMergeJoinOperator.java,6,2,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
CompactionResponse.java,583,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
CompactionTxnHandler.java,68,9,3,1,0,1,0.6666666666666666,3,0,3,0,3,0.6666666666666666,3.0,3
CompactorMR.java,17,10,4,2,0,2,17989.25,4,0,4,0,4,17989.25,2.0,2
CompressionCodec.java,69,69,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
CompressionKind.java,34,34,3,1,0,1,859140.0,3,0,3,0,3,859140.0,3.0,3
Constants.java,68,3,5,5,1,5,19672.2,5,0,5,0,5,19672.2,1.0,1
ConsumerFileMetadata.java,34,3,2,2,0,2,1206809.0,2,0,2,0,2,1206809.0,1.0,1
ConsumerStripeMetadata.java,39,4,2,2,0,2,1206809.0,2,0,2,0,2,1206809.0,1.0,1
ContainerRunnerImpl.java,179,96,15,3,0,3,74802.66666666667,15,0,15,0,15,74802.66666666667,5.0,3
Context.java,194,69,6,5,0,5,0.6666666666666666,6,0,6,0,6,0.6666666666666666,1.2,1
ContribNegativeCliDriver.java,62,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
ConvertAstToSearchArg.java,42,21,2,2,0,2,0.5,2,0,2,0,2,0.5,1.0,1
ConvertJoinMapJoin.java,213,45,6,4,0,4,0.6666666666666666,6,0,6,0,6,0.6666666666666666,1.5,1
ConvertTreeReaderFactory.java,2957,2957,5,3,0,3,32760.6,5,0,5,0,5,32760.6,1.6666666666666667,1
Converters.java,31,26,3,2,0,2,0.3333333333333333,3,0,3,0,3,0.3333333333333333,1.5,1
CoreBeeLineDriver.java,171,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CoreCliDriver.java,214,19,4,1,1,1,0.25,4,0,4,0,4,0.25,4.0,4
CoreCompareCliDriver.java,158,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CoreDummy.java,57,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CoreHBaseCliDriver.java,137,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CoreHBaseNegativeCliDriver.java,121,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CoreNegativeCliDriver.java,139,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CoreParseNegative.java,132,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CorePerfCliDriver.java,138,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CreateDatabaseMessage.java,28,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
CreateFunctionEvent.java,39,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
CreateFunctionMessage.java,76,0,3,2,0,2,0.6666666666666666,3,0,3,0,3,0.6666666666666666,1.5,1
CreateIndexMessage.java,76,0,3,2,0,2,0.6666666666666666,3,0,3,0,3,0.6666666666666666,1.5,1
CreateTableDesc.java,28,5,3,3,0,3,0.6666666666666666,3,0,3,0,3,0.6666666666666666,1.0,1
CreateTableMessage.java,52,1,3,3,0,3,0.3333333333333333,3,0,3,0,3,0.3333333333333333,1.0,1
CuratorFrameworkSingleton.java,2,1,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
DAGSummary.java,215,0,2,2,1,2,49180.0,2,0,2,0,2,49180.0,1.0,1
DDLSemanticAnalyzer.java,4,30,3,2,0,2,0.3333333333333333,3,0,3,0,3,0.3333333333333333,1.5,1
DDLTask.java,206,40,15,10,1,10,0.5333333333333333,15,1,14,1,14,0.5333333333333333,1.5,1
DDLWork.java,35,1,2,1,0,1,1.0,2,0,2,0,2,1.0,2.0,2
DaemonId.java,12,5,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
DagUtils.java,10,9,1,1,0,1,25199.0,1,0,1,0,1,25199.0,1.0,1
DataCache.java,5,2,1,1,1,1,92499.0,1,0,1,0,1,92499.0,1.0,1
DataReader.java,76,76,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
DataReaderProperties.java,122,124,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
DataWritableWriter.java,2,1,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
DateColumnStatistics.java,37,39,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
DbLockManager.java,16,19,2,2,0,2,0.0,2,0,2,0,2,0.0,1.0,1
DbNotificationListener.java,335,92,7,3,0,3,0.42857142857142855,7,0,7,0,7,0.42857142857142855,2.3333333333333335,1
DbTxnManager.java,77,124,6,3,0,3,0.5,6,0,6,0,6,0.5,2.0,1
DebugUtils.java,1,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
DecimalColumnInList.java,12,9,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
DecimalColumnStatistics.java,45,46,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
DecimalColumnVector.java,24,22,2,2,0,2,0.5,2,0,2,0,2,0.5,1.0,1
DecimalUtil.java,165,116,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
DefaultHiveMetaHook.java,51,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
DeserializeRead.java,83,26,2,1,0,1,0.0,2,0,2,0,2,0.0,2.0,2
DirectDecompressionCodec.java,28,28,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
DisabledTestBeeLineDriver.java,62,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
DiskRangeInfo.java,2,3,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
DiskRangeList.java,22,7,3,2,1,2,30833.0,3,0,3,0,3,30833.0,1.5,1
DoubleColumnStatistics.java,44,46,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
DoubleColumnVector.java,7,1,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
Driver.java,35,24,9,7,0,7,0.6666666666666666,9,0,9,0,9,0.6666666666666666,1.2857142857142858,1
DropDatabaseMessage.java,27,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
DropFunctionEvent.java,39,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
DropFunctionMessage.java,68,0,3,2,0,2,0.6666666666666666,3,0,3,0,3,0.6666666666666666,1.5,1
DropIndexMessage.java,76,0,3,2,0,2,0.6666666666666666,3,0,3,0,3,0.6666666666666666,1.5,1
DropPartitionMessage.java,47,0,2,2,1,2,0.0,2,0,2,0,2,0.0,1.0,1
DropTableMessage.java,40,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
DruidGroupByQueryRecordReader.java,224,10,4,2,1,2,0.75,4,0,4,0,4,0.75,2.0,1
DruidIntervalUtils.java,466,466,2,1,0,1,1.0,2,0,2,0,2,1.0,2.0,2
DruidOutputFormat.java,216,12,4,3,2,3,121512.75,4,0,4,0,4,121512.75,1.3333333333333333,1
DruidQuery.java,1053,1053,2,1,0,1,1.0,2,0,2,0,2,1.0,2.0,2
DruidQueryBasedInputFormat.java,470,38,4,2,0,2,0.25,4,0,4,0,4,0.25,2.0,1
DruidQueryRecordReader.java,188,24,4,2,0,2,0.5,4,0,4,0,4,0.5,2.0,2
DruidQueryType.java,42,42,2,1,0,1,1.0,2,0,2,0,2,1.0,2.0,2
DruidRecordWriter.java,296,7,3,2,1,2,32786.666666666664,3,0,3,0,3,32786.666666666664,1.5,1
DruidRecordWriterTest.java,240,1,3,2,1,2,0.6666666666666666,3,0,3,0,3,0.6666666666666666,1.5,1
DruidRules.java,591,591,2,1,0,1,1.0,2,0,2,0,2,1.0,2.0,2
DruidSchema.java,51,51,2,1,0,1,1.0,2,0,2,0,2,1.0,2.0,2
DruidSelectQueryRecordReader.java,120,13,5,2,1,2,0.6,5,0,5,0,5,0.6,2.5,1
DruidSerDe.java,686,153,9,2,0,2,0.6666666666666666,9,0,9,0,9,0.6666666666666666,4.5,2
DruidSerDeUtils.java,87,2,2,2,0,2,0.5,2,0,2,0,2,0.5,1.0,1
DruidStorageHandler.java,622,20,6,2,0,2,0.6666666666666666,6,0,6,0,6,0.6666666666666666,3.0,1
DruidStorageHandlerTest.java,237,13,3,1,0,1,0.6666666666666666,3,0,3,0,3,0.6666666666666666,3.0,3
DruidStorageHandlerUtils.java,498,28,4,2,0,2,0.5,4,0,4,0,4,0.5,2.0,1
DruidTable.java,121,121,2,1,0,1,1.0,2,0,2,0,2,1.0,2.0,2
DruidTimeseriesQueryRecordReader.java,99,3,3,2,0,2,0.6666666666666666,3,0,3,0,3,0.6666666666666666,1.5,1
DruidTopNQueryRecordReader.java,114,4,4,2,1,2,0.75,4,0,4,0,4,0.75,2.0,1
DruidWritable.java,81,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
DummyCliDriver.java,62,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
DummyListener.java,12,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
DummyRawStoreFailEvent.java,908,5,2,1,0,1,0.5,2,0,2,0,2,0.5,2.0,2
DummyTxnManager.java,2,2,2,2,0,2,1.0,2,0,2,0,2,1.0,1.0,1
DynamicByteArray.java,303,303,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
DynamicIntArray.java,142,142,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
DynamicPartitionPruningOptimization.java,354,51,4,3,0,3,0.0,4,0,4,0,4,0.0,1.3333333333333333,1
DynamicValue.java,137,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
DynamicValueRegistry.java,30,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
DynamicValueRegistryTez.java,140,3,2,2,0,2,0.5,2,0,2,0,2,0.5,1.0,1
DynamicValueVectorExpression.java,314,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
ElapsedTimeLoggingWrapper.java,43,0,1,1,1,1,0.0,1,0,1,0,1,0.0,1.0,1
EmbeddedCLIServiceClient.java,2,2,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
EncodedColumnBatch.java,48,22,3,1,0,1,0.0,3,0,3,0,3,0.0,3.0,3
EncodedDataConsumer.java,21,4,2,2,0,2,1206809.0,2,0,2,0,2,1206809.0,1.0,1
EncodedReader.java,3,3,2,2,0,2,1206809.0,2,0,2,0,2,1206809.0,1.0,1
EncodedReaderImpl.java,161,111,6,3,0,3,415282.5,6,0,6,0,6,415282.5,2.0,1
EncodedTreeReaderFactory.java,1262,252,4,2,0,2,603404.5,4,0,4,0,4,603404.5,2.0,1
Entity.java,5,8,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ErrorMsg.java,26,5,9,5,0,5,0.4444444444444444,9,0,9,0,9,0.4444444444444444,1.8,1
EventMessage.java,106,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
EventUtils.java,269,3,3,2,0,2,0.0,3,0,3,0,3,0.0,1.5,1
EvictingPriorityBlockingQueue.java,68,17,2,1,0,1,0.5,2,0,2,0,2,0.5,2.0,2
EvictionDispatcher.java,13,2,2,1,0,1,0.0,2,0,2,0,2,0.0,2.0,2
ExecDriver.java,59,71,2,2,0,2,0.5,2,0,2,0,2,0.5,1.0,1
EximUtil.java,203,52,3,1,0,1,0.3333333333333333,3,0,3,0,3,0.3333333333333333,3.0,3
ExplainConfiguration.java,117,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
ExplainSQRewriteSemanticAnalyzer.java,1,2,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
ExplainSemanticAnalyzer.java,110,27,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
ExplainTask.java,18,10,3,1,0,1,291.0,3,0,3,0,3,291.0,3.0,3
ExplainWork.java,18,48,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
ExportSemanticAnalyzer.java,31,14,2,1,0,1,0.5,2,0,2,0,2,0.5,2.0,2
ExprNodeColumnEvaluator.java,3,2,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ExprNodeConstantEvaluator.java,6,1,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ExprNodeConverter.java,41,5,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
ExprNodeDescUtils.java,70,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
ExprNodeDynamicValueDesc.java,76,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ExprNodeDynamicValueEvaluator.java,54,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ExprNodeEvaluator.java,12,1,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ExprNodeEvaluatorFactory.java,14,4,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ExprNodeEvaluatorHead.java,1,1,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ExprNodeEvaluatorRef.java,1,1,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ExprNodeFieldEvaluator.java,4,3,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ExprNodeGenericFuncEvaluator.java,4,3,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ExprNodeSubQueryDesc.java,105,3,2,1,0,1,0.0,2,0,2,0,2,0.0,2.0,2
ExprWalkerProcFactory.java,8,1,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ExpressionWalker.java,97,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ExternalCache.java,1,1,1,1,0,1,2413618.0,1,0,1,0,1,2413618.0,1.0,1
FSCountersSummary.java,110,0,2,2,1,2,49180.0,2,0,2,0,2,49180.0,1.0,1
FastHiveDecimal.java,742,1,2,2,1,2,46250.0,2,0,2,0,2,46250.0,1.0,1
FastHiveDecimalImpl.java,9431,43,2,2,1,2,46250.0,2,0,2,0,2,46250.0,1.0,1
FetchOperator.java,1,1,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
FileCache.java,107,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
FileCacheCleanupThread.java,104,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
FileDump.java,946,946,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
FileFormatException.java,30,30,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
FileMetadata.java,60,64,2,1,0,1,81901.0,2,0,2,0,2,81901.0,2.0,2
FileOutputCommitterContainer.java,2,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
FileSinkDesc.java,0,9,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
FileSinkOperator.java,22,21,3,3,0,3,0.6666666666666666,3,0,3,0,3,0.6666666666666666,1.0,1
FileUtils.java,33,1,2,2,1,2,0.5,2,0,2,0,2,0.5,1.0,1
FilterDecimalColumnInList.java,9,9,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
FilterOperator.java,1,1,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
FilterStructColumnInList.java,1,1,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
FireEventRequest.java,16,16,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
FirstInFirstOutComparator.java,1,5,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
FixedBucketPruningOptimizer.java,1,1,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
FuncDecimalToLong.java,14,5,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
FunctionInfo.java,12,8,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
FunctionRegistry.java,74,29,12,9,0,9,0.08333333333333333,12,0,12,0,12,0.08333333333333333,1.3333333333333333,1
GenMapRedUtils.java,3,3,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
GenTezUtils.java,162,27,5,5,0,5,0.2,5,0,5,0,5,0.2,1.0,1
GenTezWork.java,4,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
GenVectorCode.java,105,4,3,1,0,1,0.6666666666666666,3,0,3,0,3,0.6666666666666666,3.0,3
GenericColumnVectorProducer.java,224,16,3,2,0,2,804539.3333333334,3,0,3,0,3,804539.3333333334,1.5,1
GenericUDAFAverage.java,12,3,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
GenericUDAFBloomFilter.java,311,10,4,2,0,2,0.5,4,0,4,0,4,0.5,2.0,1
GenericUDAFComputeStats.java,27,5,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
GenericUDAFEvaluator.java,7,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
GenericUDAFMax.java,9,2,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
GenericUDAFMin.java,10,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
GenericUDAFPercentileApprox.java,2,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDAFRowNumber.java,43,5,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
GenericUDAFSum.java,31,21,2,2,0,2,0.5,2,0,2,0,2,0.5,1.0,1
GenericUDF.java,16,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFAbs.java,2,1,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFBRound.java,5,2,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFBaseNumeric.java,29,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFCardinalityViolation.java,64,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
GenericUDFCeil.java,2,2,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFDateDiff.java,5,9,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFFloor.java,2,2,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFGrouping.java,91,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
GenericUDFInBloomFilter.java,177,3,2,2,0,2,0.5,2,0,2,0,2,0.5,1.0,1
GenericUDFInternalInterval.java,322,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
GenericUDFMonthsBetween.java,17,6,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFOPDivide.java,8,13,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFOPEqualNS.java,5,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFOPMod.java,6,2,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFOPMultiply.java,7,3,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFOPNegative.java,2,2,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
GenericUDFOPNotEqualNS.java,45,0,1,1,0,1,1.0,1,0,1,0,1,1.0,1.0,1
