Name,LinesAdded,LinesDeleted,CommitCount,DeveloperCount,BugFixCount,CumulativeDeveloperCount,AverageTimeBetweenChanges,CumulativeCommitCount,ChangedComments,UnchangedComments,CumulativeChangedComments,CumulativeUnchangedComments,CumulativeAverageTimeBetweenChanges,AverageExpertise,MinimumExpertise
HookUtils.java,2,2,1,1,0,1,8042331.0,1,0,1,0,1,8042331.0,1.0,1
JavaUtils.java,2,1,1,1,0,1,361900.0,1,0,1,0,1,361900.0,1.0,1
LlapConstants.java,0,7,1,1,0,1,714358.0,1,0,1,0,1,714358.0,1.0,1
LlapRandomAccessFileAppender.java,183,0,1,1,0,1,714358.0,1,0,1,0,1,714358.0,1.0,1
LlapRoutingAppenderPurgePolicy.java,0,128,1,1,0,1,714358.0,1,0,1,0,1,714358.0,1.0,1
LlapWrappedAppender.java,0,222,1,1,0,1,714358.0,1,0,1,0,1,714358.0,1.0,1
Log4jQueryCompleteMarker.java,1,1,1,1,0,1,714358.0,1,0,1,0,1,714358.0,1.0,1
ObjectStore.java,54,18,2,2,0,2,1110077.0,2,0,2,0,2,1110077.0,1.0,1
PreCreateFunctionEvent.java,42,0,1,1,0,1,217520.0,1,0,1,0,1,217520.0,1.0,1
PreDropFunctionEvent.java,42,0,1,1,0,1,217520.0,1,0,1,0,1,217520.0,1.0,1
PreEventContext.java,3,1,1,1,0,1,217520.0,1,0,1,0,1,217520.0,1.0,1
QTestUtil.java,3,4,1,1,0,1,8042331.0,1,0,1,0,1,8042331.0,1.0,1
QueryTracker.java,2,5,1,1,0,1,714358.0,1,0,1,0,1,714358.0,1.0,1
SchemaToTypeInfo.java,10,4,1,1,0,1,8076427.0,1,0,1,0,1,8076427.0,1.0,1
SemanticAnalyzer.java,5,1,1,1,0,1,1020.0,1,0,1,0,1,1020.0,1.0,1
SessionState.java,1,1,1,1,0,1,1671055.0,1,0,1,0,1,1671055.0,1.0,1
SlidingFilenameRolloverStrategy.java,4,0,1,1,0,1,6343688.0,1,0,1,0,1,6343688.0,1.0,1
SplitSupport.java,69,0,1,1,0,1,14205434.0,1,0,1,0,1,14205434.0,1.0,1
SplitSupportDummy.java,15,0,3,1,0,1,14205434.0,3,0,3,0,3,14205434.0,3.0,3
TestCleaner.java,3,3,1,1,0,1,2470860.0,1,0,1,0,1,2470860.0,1.0,1
TestCliDriver.java,4,1,1,1,0,1,14205434.0,1,0,1,0,1,14205434.0,1.0,1
TestEncryptedHDFSCliDriver.java,4,1,1,1,0,1,14205434.0,1,0,1,0,1,14205434.0,1.0,1
TestFunctions.java,2,1,1,1,0,1,217520.0,1,0,1,0,1,217520.0,1.0,1
TestGenericUDFDatetimeLegacyHybridCalendar.java,112,0,1,1,0,1,819622.0,1,0,1,0,1,819622.0,1.0,1
TestHive.java,57,0,1,1,0,1,206120.0,1,0,1,0,1,206120.0,1.0,1
TestHiveAuthorizerCheckInvocation.java,23,0,1,1,0,1,1020.0,1,0,1,0,1,1020.0,1.0,1
TestMiniDruidCliDriver.java,2,1,1,1,0,1,1122198.0,1,0,1,0,1,1122198.0,1.0,1
TestMiniDruidKafkaCliDriver.java,2,1,1,1,0,1,1122198.0,1,0,1,0,1,1122198.0,1.0,1
TestMiniLlapCliDriver.java,4,1,1,1,0,1,14205434.0,1,0,1,0,1,14205434.0,1.0,1
TestMiniLlapLocalCliDriver.java,4,1,1,1,0,1,14205434.0,1,0,1,0,1,14205434.0,1.0,1
TestMiniSparkOnYarnCliDriver.java,5,2,1,1,0,1,14205434.0,1,0,1,0,1,14205434.0,1.0,1
TestOperationLoggingLayout.java,2,2,1,1,0,1,9.0,1,0,1,0,1,9.0,1.0,1
TestOrcFile.java,29,53,1,1,1,1,1479250.0,1,0,1,0,1,1479250.0,1.0,1
TestOrcRawRecordMerger.java,7,33,1,1,1,1,1479250.0,1,0,1,0,1,1479250.0,1.0,1
TestSparkCliDriver.java,5,2,1,1,0,1,14205434.0,1,0,1,0,1,14205434.0,1.0,1
TestSplitSupport.java,48,0,1,1,0,1,14205434.0,1,0,1,0,1,14205434.0,1.0,1
TxnHandler.java,52,42,1,1,0,1,767835.0,1,0,1,0,1,767835.0,1.0,1
TypeInfoToSchema.java,3,2,1,1,1,1,515737.0,1,0,1,0,1,515737.0,1.0,1
