Name,LinesAdded,LinesDeleted,CommitCount,DeveloperCount
CuratorFrameworkSingleton.java,5,4,3,1
CurrentRowDef.java,0,48,1,1
CustomConfigManager.java,23,0,1,1
CustomConfigManagerFactory.java,50,0,1,1
CustomPartitionVertex.java,1,1,1,1
CustomQueryFilterFactory.java,84,0,1,1
CustomSerDe1.java,3,2,1,1
CustomSerDe2.java,3,2,1,1
CustomSerDe3.java,4,3,1,1
CustomSerDe4.java,3,2,1,1
CustomSerDe5.java,3,2,1,1
DAGSummary.java,261,20,4,3
DDLSemanticAnalyzer.java,145,100,15,11
DDLTask.java,640,223,45,23
DDLWork.java,35,1,3,2
DaemonId.java,12,5,1,1
DagUtils.java,112,14,4,3
DataCache.java,5,2,1,1
DataReader.java,0,76,1,1
DataReaderProperties.java,0,124,1,1
DataWritableReadSupport.java,170,42,5,4
DataWritableWriteSupport.java,14,14,2,2
DataWritableWriter.java,12,11,3,3
DatabaseAccessor.java,34,0,1,1
DatabaseAccessorFactory.java,53,0,1,1
DatabaseProduct.java,75,0,1,1
DatabaseType.java,21,0,1,1
DateColSubtractDateColumn.java,12,8,5,1
DateColSubtractDateScalar.java,15,10,5,1
DateColumnStatistics.java,0,39,1,1
DateParser.java,86,2,4,4
DateScalarSubtractDateColumn.java,15,10,5,1
DateUtils.java,60,40,5,1
DateWritable.java,57,11,1,1
DbLockManager.java,18,20,3,3
DbNotificationListener.java,392,147,12,6
DbTxnManager.java,197,193,11,5
DebugUtils.java,1,0,1,1
DecimalColumnInList.java,33,23,6,1
DecimalColumnStatistics.java,0,46,1,1
DecimalColumnVector.java,36,40,3,2
DecimalToStringUnaryUDF.java,15,10,5,1
DecimalUtil.java,165,116,1,1
DefaultFetchFormatter.java,5,5,1,1
DefaultHiveMetaHook.java,51,0,1,1
DefaultRecordWriterContainer.java,2,2,1,1
DefaultStorageHandler.java,2,2,1,1
DelimitedInputWriter.java,40,13,3,3
DependencyResolver.java,1,2,2,2
DerbyConnectorTestUtility.java,126,0,1,1
DeserializeRead.java,88,27,3,1
Deserializer.java,2,3,1,1
DfsProcessor.java,1,1,1,1
DirSearch.java,69,0,2,2
DirSearchFactory.java,37,0,1,1
DirectDecompressionCodec.java,0,28,1,1
DisabledTestBeeLineDriver.java,62,62,2,2
DiskRangeInfo.java,2,3,1,1
DiskRangeList.java,42,7,4,3
DistinctElementsClassPath.java,0,90,1,1
DosToUnix.java,0,107,1,1
DoubleColumnInList.java,21,14,5,1
DoubleColumnStatistics.java,0,46,1,1
DoubleColumnVector.java,7,1,1,1
Driver.java,749,321,27,17
DropDatabaseMessage.java,27,0,1,1
DropFunctionEvent.java,39,0,1,1
DropFunctionMessage.java,68,0,3,3
DropIndexMessage.java,76,0,3,3
DropPartitionMessage.java,47,0,2,2
DropTableDesc.java,14,13,1,1
DropTableEvent.java,1,1,1,1
DropTableMessage.java,40,0,1,1
DruidGroupByQueryRecordReader.java,224,10,4,2
DruidIntervalUtils.java,466,466,2,1
DruidOutputFormat.java,260,23,6,3
DruidQuery.java,1053,1053,2,1
DruidQueryBasedInputFormat.java,575,57,5,2
DruidQueryRecordReader.java,189,26,5,2
DruidQueryType.java,42,42,2,1
DruidRecordWriter.java,302,8,4,2
DruidRecordWriterTest.java,240,240,4,2
DruidRules.java,591,591,2,1
DruidSchema.java,51,51,2,1
DruidSelectQueryRecordReader.java,120,13,5,2
DruidSerDe.java,686,153,9,2
DruidSerDeUtils.java,87,2,2,2
DruidStorageHandler.java,624,22,7,3
DruidStorageHandlerTest.java,237,237,4,1
DruidStorageHandlerUtils.java,498,28,4,2
DruidTable.java,121,121,2,1
DruidTimeseriesQueryRecordReader.java,99,3,3,2
DruidTopNQueryRecordReader.java,114,4,4,2
DruidWritable.java,81,0,1,1
DummyAuthenticator.java,0,5,1,1
DummyCliDriver.java,62,0,1,1
DummyHiveAuthorizationValidator.java,4,4,1,1
DummyListener.java,12,0,1,1
DummyRawStoreControlledCommit.java,12,0,2,2
DummyRawStoreFailEvent.java,919,5,2,1
DummyRawStoreForJdoConnection.java,12,0,2,2
DummyTxnManager.java,10,3,3,3
DynamicByteArray.java,0,303,1,1
DynamicIntArray.java,0,142,1,1
DynamicPartitionFileRecordWriterContainer.java,4,4,1,1
DynamicPartitionPruner.java,5,5,1,1
DynamicPartitionPruningOptimization.java,432,90,8,3
DynamicValue.java,137,0,1,1
DynamicValueRegistry.java,30,0,1,1
DynamicValueRegistryTez.java,140,3,2,1
DynamicValueVectorExpression.java,314,0,1,1
ETypeConverter.java,75,40,3,3
ElapsedTimeLoggingWrapper.java,43,0,1,1
EmbeddedCLIServiceClient.java,6,3,2,2
EmbeddedLockManager.java,2,1,1,1
EncodedColumnBatch.java,48,22,3,1
EncodedDataConsumer.java,20,9,2,2
EncodedReader.java,1,1,1,1
EncodedReaderImpl.java,365,187,10,4
EncodedTreeReaderFactory.java,1407,319,5,3
Entity.java,9,8,2,2
ErrorMsg.java,37,13,16,9
EventMessage.java,106,0,1,1
EventUtils.java,269,3,3,2
EvictingPriorityBlockingQueue.java,82,32,3,2
EvictionDispatcher.java,15,4,3,1
Exec.java,58,22,3,2
ExecDriver.java,94,81,8,6
ExecServiceImpl.java,1,47,1,1
ExecuteStatementOperation.java,1,1,1,1
ExecutionContextConfiguration.java,24,12,3,1
ExecutionController.java,10,6,5,2
ExecutionPhase.java,51,22,7,1
EximUtil.java,204,73,6,4
Explain.java,87,58,5,1
ExplainConfiguration.java,234,78,6,2
ExplainSQRewriteSemanticAnalyzer.java,1,2,1,1
ExplainSemanticAnalyzer.java,229,105,7,3
ExplainTask.java,811,546,13,3
ExplainWork.java,57,74,6,2
ExportSemanticAnalyzer.java,36,17,3,2
ExprNodeColumnDesc.java,41,9,1,1
ExprNodeColumnEvaluator.java,3,2,1,1
ExprNodeConstantDefaultDesc.java,86,86,2,2
ExprNodeConstantDefaultEvaluator.java,56,56,3,3
ExprNodeConstantDesc.java,5,1,1,1
ExprNodeConstantEvaluator.java,6,1,1,1
ExprNodeConverter.java,79,34,3,3
ExprNodeDescUtils.java,150,2,4,3
ExprNodeDynamicValueDesc.java,76,0,1,1
ExprNodeDynamicValueEvaluator.java,54,0,1,1
ExprNodeEvaluator.java,12,1,1,1
ExprNodeEvaluatorFactory.java,21,10,3,3
ExprNodeEvaluatorHead.java,1,1,1,1
ExprNodeEvaluatorRef.java,1,1,1,1
ExprNodeFieldEvaluator.java,4,3,1,1
ExprNodeGenericFuncEvaluator.java,4,3,1,1
ExprNodeSubQueryDesc.java,105,3,2,1
ExprWalkerInfo.java,12,0,1,1
ExprWalkerProcFactory.java,12,4,2,2
ExpressionTree.java,1,1,1,1
ExpressionWalker.java,97,0,1,1
ExternalCache.java,18,21,1,1
FSCountersSummary.java,109,0,2,2
FSStatsPublisher.java,8,1,1,1
FairSchedulerQueueAllocator.java,93,93,2,1
FairSchedulerShim.java,96,96,2,1
FakeDerby.java,424,0,1,1
FastHiveDecimal.java,742,1,2,2
FastHiveDecimalImpl.java,9463,84,3,3
FetchOperator.java,5,1,2,2
FetchTask.java,5,2,3,2
FetchWork.java,149,92,7,3
FieldNode.java,203,11,2,2
FileCache.java,107,0,1,1
FileCacheCleanupThread.java,104,0,1,1
FileDump.java,18,952,2,2
FileFormatException.java,0,30,1,1
FileListProvider.java,93,62,5,1
FileMetaInfo.java,0,64,1,1
FileMetadata.java,0,64,1,1
FileOutputCommitterContainer.java,44,35,3,3
FileOutputFormatContainer.java,3,3,1,1
FileRecordWriterContainer.java,6,6,1,1
FileSinkDesc.java,81,57,10,4
FileSinkOperator.java,79,54,14,8
FileUtils.java,235,86,15,12
Filter.java,36,0,1,1
FilterColAndScalar.java,15,10,5,1
FilterColOrScalar.java,15,10,5,1
FilterDecimalColumnInList.java,30,23,6,1
FilterDesc.java,83,56,5,1
FilterDoubleColumnInList.java,18,12,5,1
FilterExprAndExpr.java,24,16,5,1
FilterExprOrExpr.java,18,12,5,1
FilterFactory.java,33,0,1,1
FilterLongColumnInList.java,21,14,5,1
FilterOperator.java,1,1,1,1
FilterScalarAndColumn.java,15,10,5,1
FilterScalarOrColumn.java,15,10,5,1
FilterSelectivityEstimator.java,12,0,1,1
FilterStringColLikeStringScalar.java,5,9,2,2
FilterStringColumnInList.java,27,14,5,1
FilterStructColumnInList.java,28,19,6,1
FilterTimestampColumnInList.java,21,14,5,1
FireEventRequest.java,32,32,2,2
FirstInFirstOutComparator.java,3,7,2,2
FixedBucketPruningOptimizer.java,1,1,1,1
FixedExecutionContextProvider.java,11,7,3,1
FlatRowContainer.java,3,3,1,1
FosterStorageHandler.java,8,5,2,2
Ftp.java,33,9,1,1
FuncDecimalToDouble.java,15,10,5,1
FuncDecimalToLong.java,29,15,6,1
FuncDecimalToTimestamp.java,15,10,5,1
FuncDoubleToDecimal.java,12,8,5,1
FuncLongToDecimal.java,12,8,5,1
FuncLongToString.java,12,8,5,1
FuncRoundWithNumDigitsDecimalToDecimal.java,12,8,5,1
FuncTimestampToDecimal.java,15,10,5,1
FuncTimestampToLong.java,15,10,5,1
FunctionInfo.java,12,8,1,1
FunctionRegistry.java,125,49,25,16
GenMRFileSink1.java,9,2,1,1
GenMRSkewJoinProcessor.java,17,13,3,3
GenMRTableScan1.java,6,4,2,1
GenMapRedUtils.java,304,198,10,7
GenSparkSkewJoinProcessor.java,2,2,1,1
GenSparkUtils.java,33,46,3,2
GenTezUtils.java,192,40,9,6
GenTezWork.java,7,2,3,3
GenVectorCode.java,3415,3313,6,3
GenVectorTestCode.java,261,261,2,1
GenericColumnVectorProducer.java,300,9,3,2
GenericJdbcDatabaseAccessor.java,253,0,1,1
GenericJdbcDatabaseAccessorTest.java,206,0,1,1
GenericUDAFAverage.java,97,18,3,2
GenericUDAFBinarySetFunctions.java,472,20,2,1
GenericUDAFBloomFilter.java,331,10,5,1
GenericUDAFComputeStats.java,27,5,1,1
GenericUDAFCorrelation.java,15,11,1,1
GenericUDAFCount.java,39,18,1,1
GenericUDAFCovarianceSample.java,9,9,1,1
GenericUDAFEvaluator.java,51,0,2,2
GenericUDAFMax.java,9,2,1,1
GenericUDAFMin.java,10,0,1,1
GenericUDAFParameterInfo.java,7,0,1,1
GenericUDAFPercentileApprox.java,22,23,2,2
GenericUDAFRowNumber.java,43,5,1,1
GenericUDAFSum.java,160,73,4,2
GenericUDF.java,16,0,1,1
GenericUDFAbs.java,5,1,2,2
GenericUDFBRound.java,5,2,1,1
GenericUDFBaseNumeric.java,29,0,1,1
GenericUDFBasePad.java,1,1,1,1
GenericUDFCardinalityViolation.java,64,0,1,1
GenericUDFCeil.java,2,2,1,1
GenericUDFCharacterLength.java,120,0,1,1
GenericUDFDate.java,22,28,2,2
GenericUDFDateAdd.java,30,34,2,2
GenericUDFDateDiff.java,5,9,1,1
GenericUDFDateSub.java,6,248,2,2
GenericUDFExtractUnion.java,272,0,1,1
GenericUDFFloor.java,2,2,1,1
GenericUDFGrouping.java,91,0,1,1
GenericUDFInBloomFilter.java,177,3,2,1
GenericUDFInternalInterval.java,324,2,2,2
GenericUDFLeadLag.java,1,14,1,1
GenericUDFLength.java,129,0,1,1
GenericUDFLoggedInUser.java,82,0,1,1
GenericUDFLpad.java,6,3,1,1
GenericUDFMapValues.java,5,1,1,1
GenericUDFMask.java,8,4,1,1
GenericUDFMonthsBetween.java,17,6,1,1
GenericUDFNullif.java,106,0,1,1
GenericUDFOPDivide.java,17,22,3,2
GenericUDFOPEqual.java,9,9,2,2
GenericUDFOPEqualNS.java,5,0,1,1
GenericUDFOPMod.java,6,2,1,1
GenericUDFOPMultiply.java,7,3,1,1
GenericUDFOPNegative.java,2,2,1,1
GenericUDFOPNotEqual.java,9,9,2,2
GenericUDFOPNotEqualNS.java,45,0,1,1
GenericUDFOPNumericMinus.java,8,7,2,2
GenericUDFOPNumericPlus.java,8,9,2,2
GenericUDFOctetLength.java,114,0,1,1
GenericUDFPrintf.java,15,3,1,1
GenericUDFRot13.java,50,0,2,2
GenericUDFRound.java,9,7,1,1
GenericUDFRpad.java,6,2,1,1
GenericUDFSQCountCheck.java,111,9,3,1
GenericUDFSortArrayByField.java,202,0,1,1
GenericUDFSplit.java,18,5,1,1
GenericUDFStringToMap.java,14,2,3,3
GenericUDFTrunc.java,310,27,3,3
GenericUDFUtils.java,41,11,1,1
GenericUDTFGetSplits.java,323,214,9,3
GenericUDTFJSONTuple.java,2,1,1,1
GenericUDTFReplicateRows.java,88,0,1,1
GetAllFunctionsResponse.java,36,36,2,2
GetColumnsOperation.java,12,2,1,1
GetFileMetadataByExprRequest.java,32,32,2,2
GetFileMetadataByExprResult.java,48,48,2,2
GetFileMetadataRequest.java,32,32,2,2
GetFileMetadataResult.java,44,44,2,2
GetOpenTxnsResponse.java,104,1,1,1
GetTableRequest.java,605,0,1,1
GetTableResult.java,394,0,1,1
GetTablesRequest.java,675,16,2,2
GetTablesResult.java,461,18,2,2
GetVersionPref.java,0,94,1,1
GroupByDesc.java,237,181,6,2
GroupByOperator.java,83,58,8,5
GroupByShuffler.java,11,10,2,1
GroupFilterFactory.java,161,5,2,2
HBaseImport.java,84,0,2,2
HBaseQTestUtil.java,6,0,1,1
HBaseReadWrite.java,217,1,2,2
HBaseSerDe.java,3,3,1,1
HBaseStorageHandler.java,110,11,2,2
HBaseStore.java,258,39,6,5
HBaseTestSetup.java,4,6,2,1
HBaseUtils.java,217,1,3,3
HCatBaseTest.java,4,4,3,2
HCatCli.java,2,2,2,1
HCatConstants.java,15,0,2,2
HCatEventMessage.java,7,3,1,1
HCatLoader.java,34,0,1,1
HCatMapReduceTest.java,2,2,1,1
HCatRecordSerDe.java,6,4,2,2
HCatUtil.java,4,9,1,1
HMSMetricsListener.java,10,42,1,1
HS2ConnectionFileParser.java,88,0,1,1
HS2ConnectionFileUtils.java,119,0,1,1
HWIAuth.java,0,105,1,1
HWIContextListener.java,0,74,1,1
HWIException.java,0,48,1,1
HWIServer.java,0,146,1,1
HWISessionItem.java,0,610,1,1
HWISessionManager.java,0,222,1,1
Hadoop23Shims.java,198,84,15,7
HadoopDefaultAuthenticator.java,0,5,1,1
HadoopJobExecHelper.java,31,27,6,4
HadoopShims.java,22,156,6,5
HadoopShimsCurrent.java,0,92,1,1
HadoopShimsSecure.java,4,2,1,1
HadoopShims_2_2.java,0,101,1,1
HadoopThriftAuthBridge.java,43,16,2,2
HashTableDummyOperator.java,10,0,1,1
HashTableLoader.java,7,5,6,2
HashTableSinkDesc.java,2,2,4,1
HashTableSinkOperator.java,6,6,2,2
HbaseMetastoreProto.java,7022,69,3,3
HdfsUtils.java,115,51,5,5
HistoryLogger.java,11,11,1,1
Hive.java,738,382,32,21
HiveAggregate.java,13,9,3,1
HiveAggregateJoinTransposeRule.java,6,3,1,1
HiveAggregateProjectMergeRule.java,16,1,2,2
HiveAlgorithmsUtil.java,0,1,1,1
HiveAlterHandler.java,301,180,10,7
HiveAuthFactory.java,10,96,2,2
HiveAuthUtils.java,125,0,1,1
HiveAuthenticationProvider.java,0,2,1,1
HiveAuthorizationValidator.java,3,3,1,1
HiveAuthorizer.java,3,3,1,1
HiveAuthorizerImpl.java,3,3,1,1
HiveAuthzContext.java,99,0,1,1
HiveBaseFunctionResultList.java,43,53,1,1
HiveBaseResultSet.java,152,151,2,2
HiveBurnInClient.java,2,2,1,1
HiveCalciteUtil.java,78,2,2,2
HiveCallableStatement.java,211,210,1,1
HiveCharWritable.java,2,1,1,1
HiveCli.java,5,1,1,1
HiveClientCache.java,172,56,4,2
HiveCommand.java,2,7,2,2
HiveConf.java,755,268,142,37
HiveConfUtil.java,179,1,3,3
HiveConnection.java,197,94,10,5
HiveContextAwareRecordReader.java,11,1,2,2
HiveDataSource.java,6,6,1,1
HiveDatabaseMetaData.java,110,107,2,2
HiveDateGranularity.java,54,54,2,1
HiveDecimal.java,1349,176,3,3
HiveDecimalTestBase.java,1119,0,2,1
HiveDecimalUtils.java,5,4,2,2
HiveDecimalV1.java,386,0,1,1
HiveDecimalVersionV1.java,33,0,1,1
HiveDecimalVersionV2.java,33,0,1,1
HiveDecimalWritable.java,902,61,3,2
HiveDecimalWritableV1.java,191,0,1,1
HiveDecimalWritableVersionV1.java,33,0,1,1
HiveDecimalWritableVersionV2.java,33,0,1,1
HiveDefaultCostModel.java,4,3,1,1
HiveDefaultRelMetadataProvider.java,1,1,1,1
HiveDelegator.java,5,6,2,2
HiveDruidConf.java,33,33,2,1
HiveDruidOutputFormat.java,55,55,2,2
HiveDruidQueryBasedInputFormat.java,387,387,6,2
HiveDruidSplit.java,192,107,5,2
HiveEndPoint.java,92,37,4,2
HiveExcept.java,43,0,1,1
HiveExceptRewriteRule.java,375,0,1,1
HiveExpandDistinctAggregatesRule.java,230,15,3,2
HiveExtractDate.java,50,0,1,1
HiveFileFormatUtils.java,38,80,2,2
HiveFilter.java,80,12,4,2
HiveFilterProjectTSTransposeRule.java,14,2,1,1
HiveFilterProjectTransposeRule.java,10,11,1,1
HiveFloorDate.java,64,0,1,1
HiveGBOpConvUtil.java,58,66,2,1
HiveHBaseTableInputFormat.java,4,1,1,1
HiveHFileOutputFormat.java,11,4,2,1
HiveHistoryImpl.java,2,3,1,1
HiveIOExceptionHandlerChain.java,1,1,1,1
HiveIOExceptionHandlerUtil.java,2,2,1,1
HiveIndex.java,6,7,2,2
HiveIndexResult.java,2,1,1,1
HiveIndexedInputFormat.java,4,43,2,2
HiveInputFormat.java,149,77,11,8
HiveIntersect.java,43,0,1,1
HiveIntersectMergeRule.java,88,0,1,1
HiveIntersectRewriteRule.java,250,0,1,1
HiveJdbcDatabaseAccessException.java,41,0,1,1
HiveJdbcStorageException.java,40,0,1,1
HiveJoin.java,14,34,3,3
HiveLockManager.java,2,1,1,1
HiveLockObject.java,11,11,2,2
HiveMapFunction.java,1,1,1,1
HiveMaterializedViewFilterScanRule.java,91,0,1,1
HiveMaterializedViewsRegistry.java,394,2,2,2
HiveMetaHookV2.java,51,51,2,1
HiveMetaStore.java,1250,694,33,15
HiveMetaStoreChecker.java,506,330,15,9
HiveMetaStoreClient.java,219,156,15,10
HiveMetaStoreFsImpl.java,4,17,1,1
HiveMultiJoin.java,1,1,1,1
HiveOnTezCostModel.java,19,9,1,1
HiveOpConverter.java,46,25,5,2
HiveOperation.java,8,2,4,4
HiveOperationType.java,3,0,3,3
HivePairFlatMapFunction.java,7,3,1,1
HiveParquetSchemaTestUtils.java,75,0,1,1
HivePlannerContext.java,24,14,3,2
