Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode,BugStatus
File,ColStatistics.java,5.0,0.0,5.0,0.0,1.0,,,,,2.0,0.0,0.0,28.0,,28.0,28.0,12.0,28.0,,0.0,0.0,0.0,28.0,,200.0,34.0,149.0,50.0,72.0,17.0,,83.0,115.0,46.0,72.0,,2.0,,1.0,,,"0,11",30.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColStatsProcessor.java,17.0,1.0,15.0,1.0,3.0,,,,,1.0,0.0,1.0,7.0,,7.0,7.0,5.0,7.0,,0.0,2.0,0.0,5.0,,187.0,23.0,142.0,75.0,75.0,23.0,,100.0,119.0,74.0,70.0,,11.0,,4.0,,,"0,16",20.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CollectDesc.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,1.0,4.0,,4.0,4.0,1.0,4.0,,0.0,0.0,0.0,4.0,,47.0,8.0,18.0,10.0,4.0,21.0,,7.0,12.0,9.0,3.0,,1.0,,0.0,,,"1,17",4.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CollectOperator.java,6.0,0.0,6.0,0.0,1.0,,,,,1.0,1.0,1.0,9.0,,9.0,8.0,4.0,9.0,,0.0,0.0,2.0,7.0,,109.0,16.0,70.0,34.0,27.0,23.0,,36.0,49.0,28.0,22.0,,3.0,,1.0,,,"0,33",12.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,Collector.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,37.0,3.0,9.0,8.0,0.0,25.0,,5.0,6.0,6.0,0.0,,0.0,,0.0,,,"2,78",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CollectorTestOperator.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,1.0,4.0,,4.0,4.0,0.0,4.0,,0.0,0.0,0.0,4.0,,47.0,8.0,21.0,13.0,4.0,18.0,,8.0,13.0,10.0,3.0,,1.0,,0.0,,,"0,86",4.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColorBuffer.java,6.0,0.0,5.0,1.0,1.0,,,,,2.0,0.0,12.0,27.0,,27.0,27.0,4.0,27.0,,4.0,2.0,0.0,21.0,,239.0,38.0,160.0,58.0,83.0,41.0,,80.0,120.0,58.0,82.0,,6.0,,2.0,,,"0,26",38.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,Column.java,9.0,0.0,6.0,3.0,1.0,,,,,1.0,0.0,0.0,6.0,,6.0,6.0,5.0,6.0,,6.0,0.0,0.0,0.0,,92.0,13.0,44.0,16.0,20.0,35.0,,22.0,31.0,16.0,18.0,,3.0,,2.0,,,"0,80",8.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnAccessAnalyzer.java,11.0,0.0,10.0,0.0,3.0,,,,,1.0,0.0,0.0,3.0,,3.0,3.0,1.0,3.0,,0.0,0.0,0.0,3.0,,63.0,6.0,39.0,15.0,18.0,18.0,,17.0,31.0,18.0,18.0,,8.0,,5.0,,,"0,46",10.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnAccessInfo.java,10.0,0.0,8.0,2.0,2.0,,,,,1.0,0.0,0.0,4.0,,4.0,4.0,1.0,4.0,,0.0,0.0,0.0,4.0,,79.0,9.0,42.0,18.0,17.0,28.0,,22.0,35.0,21.0,17.0,,4.0,,3.0,,,"0,67",9.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnBasedSet.java,9.0,0.0,9.0,0.0,2.0,,,,,2.0,0.0,1.0,17.0,,17.0,17.0,7.0,17.0,,0.0,1.0,0.0,16.0,,205.0,26.0,157.0,55.0,80.0,23.0,,87.0,121.0,60.0,70.0,,6.0,,3.0,,,"0,15",32.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnBuffer.java,19.0,0.0,19.0,0.0,5.0,,,,,1.0,2.0,4.0,19.0,,19.0,17.0,11.0,19.0,,1.0,8.0,0.0,10.0,,455.0,30.0,400.0,88.0,293.0,25.0,,250.0,307.0,80.0,241.0,,18.0,,1.0,,,"0,06",96.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnDesc.java,6.0,0.0,6.0,1.0,2.0,,,,,1.0,0.0,0.0,4.0,,4.0,4.0,3.0,4.0,,0.0,0.0,0.0,4.0,,60.0,6.0,30.0,12.0,15.0,24.0,,13.0,20.0,11.0,9.0,,3.0,,1.0,,,"0,80",6.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnDescriptor.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,11.0,,11.0,10.0,4.0,11.0,,0.0,0.0,0.0,11.0,,93.0,15.0,54.0,21.0,22.0,24.0,,29.0,41.0,20.0,22.0,,1.0,,0.0,,,"0,44",11.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnEncoding.java,8.0,1.0,5.0,2.0,1.0,,,,,1.0,10.0,2.0,15.0,,13.0,5.0,4.0,15.0,,0.0,1.0,0.0,14.0,,179.0,36.0,99.0,34.0,52.0,44.0,,47.0,68.0,30.0,46.0,,3.0,,1.0,,,"0,44",21.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ColumnInfo.java,5.0,0.0,5.0,0.0,1.0,,,,,1.0,0.0,1.0,32.0,,32.0,32.0,8.0,32.0,,0.0,1.0,0.0,31.0,,257.0,49.0,167.0,58.0,75.0,42.0,,64.0,101.0,50.0,51.0,,3.0,,1.0,,,"0,25",37.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnMapper.java,13.0,1.0,10.0,2.0,2.0,,,,,1.0,0.0,1.0,10.0,,10.0,10.0,4.0,10.0,,0.0,0.0,0.0,10.0,,182.0,28.0,119.0,38.0,69.0,35.0,,60.0,84.0,36.0,53.0,,7.0,,3.0,,,"0,29",23.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ColumnMapping.java,8.0,0.0,6.0,2.0,1.0,,,,,1.0,0.0,0.0,6.0,,6.0,6.0,4.0,6.0,,0.0,0.0,2.0,4.0,,95.0,15.0,43.0,16.0,20.0,37.0,,27.0,34.0,14.0,20.0,,1.0,,0.0,,,"0,86",6.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ColumnMappingFactory.java,36.0,5.0,25.0,6.0,5.0,,,,,1.0,4.0,1.0,4.0,,4.0,0.0,0.0,4.0,,0.0,0.0,0.0,4.0,,181.0,28.0,112.0,29.0,75.0,41.0,,48.0,69.0,25.0,54.0,,8.0,,4.0,,,"0,37",20.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ColumnMappings.java,11.0,1.0,9.0,1.0,2.0,,,,,2.0,0.0,0.0,29.0,,29.0,29.0,16.0,29.0,,5.0,0.0,0.0,24.0,,420.0,65.0,299.0,83.0,173.0,57.0,,118.0,188.0,83.0,114.0,,26.0,,4.0,,,"0,19",67.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnProjectionUtils.java,10.0,0.0,7.0,3.0,2.0,,,,,1.0,17.0,9.0,18.0,,18.0,1.0,0.0,18.0,,0.0,5.0,0.0,13.0,,260.0,26.0,156.0,71.0,80.0,78.0,,77.0,110.0,60.0,66.0,,3.0,,2.0,,,"0,50",30.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnPruner.java,29.0,1.0,21.0,7.0,2.0,,,,,2.0,0.0,0.0,4.0,,4.0,4.0,1.0,4.0,,0.0,0.0,1.0,3.0,,189.0,14.0,117.0,45.0,69.0,58.0,,67.0,78.0,43.0,40.0,,5.0,,3.0,,,"0,50",8.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnPrunerProcCtx.java,16.0,0.0,12.0,4.0,3.0,,,,,1.0,7.0,0.0,18.0,,18.0,11.0,3.0,18.0,,4.0,3.0,0.0,11.0,,372.0,31.0,250.0,96.0,141.0,91.0,,126.0,191.0,96.0,126.0,,8.0,,4.0,,,"0,36",53.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnPrunerProcFactory.java,24.0,2.0,19.0,3.0,4.0,,,,,16.0,20.0,1.0,42.0,,42.0,22.0,0.0,42.0,,0.0,12.0,0.0,30.0,,1227.0,126.0,912.0,390.0,576.0,190.0,,508.0,711.0,373.0,515.0,,20.0,,4.0,,,"0,21",158.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnSet.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,0.0,3.0,,3.0,3.0,1.0,3.0,,0.0,0.0,0.0,3.0,,43.0,7.0,15.0,8.0,3.0,21.0,,6.0,10.0,7.0,3.0,,1.0,,0.0,,,"1,40",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnStatistics.java,9.0,0.0,8.0,0.0,2.0,,,,,6.0,3.0,6.0,46.0,,44.0,43.0,6.0,46.0,,1.0,2.0,0.0,43.0,,549.0,77.0,446.0,122.0,238.0,32.0,,204.0,309.0,112.0,215.0,,8.0,,4.0,,,"0,07",102.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnStatisticsData.java,9.0,0.0,9.0,0.0,3.0,,,,,2.0,10.0,10.0,55.0,,53.0,45.0,9.0,55.0,,1.0,2.0,8.0,44.0,,675.0,72.0,586.0,156.0,374.0,24.0,,298.0,398.0,137.0,285.0,,16.0,,3.0,,,"0,04",139.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ColumnStatisticsDesc.java,12.0,1.0,11.0,1.0,3.0,,,,,6.0,3.0,13.0,63.0,,61.0,60.0,15.0,63.0,,1.0,2.0,0.0,60.0,,904.0,111.0,762.0,165.0,484.0,49.0,,362.0,538.0,145.0,423.0,,20.0,,3.0,,,"0,06",194.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ColumnStatisticsObj.java,9.0,0.0,8.0,1.0,2.0,,,,,6.0,3.0,7.0,48.0,,46.0,45.0,8.0,48.0,,1.0,2.0,0.0,45.0,,593.0,84.0,482.0,126.0,277.0,36.0,,223.0,335.0,109.0,245.0,,11.0,,3.0,,,"0,07",115.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ColumnStatisticsObjTranslator.java,21.0,0.0,20.0,0.0,6.0,,,,,2.0,11.0,0.0,11.0,,11.0,0.0,0.0,11.0,,0.0,10.0,0.0,1.0,,294.0,20.0,253.0,97.0,179.0,21.0,,153.0,214.0,96.0,164.0,,17.0,,2.0,,,"0,08",65.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnStatsAggregator.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,,0.0,0.0,0.0,1.0,,35.0,5.0,12.0,11.0,0.0,18.0,,8.0,9.0,9.0,0.0,,0.0,,0.0,,,"1,50",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ColumnStatsAggregatorFactory.java,25.0,3.0,22.0,0.0,6.0,,,,,1.0,2.0,0.0,3.0,,3.0,1.0,0.0,3.0,,0.0,1.0,0.0,2.0,,113.0,15.0,80.0,19.0,57.0,18.0,,51.0,57.0,18.0,41.0,,8.0,,1.0,,,"0,23",17.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnStatsAutoGatherContext.java,21.0,1.0,17.0,4.0,4.0,,,,,1.0,1.0,0.0,10.0,,10.0,9.0,11.0,10.0,,0.0,2.0,0.0,8.0,,289.0,26.0,206.0,87.0,129.0,57.0,,130.0,156.0,84.0,100.0,,17.0,,3.0,,,"0,28",36.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnStatsDesc.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,1.0,13.0,,13.0,13.0,7.0,13.0,,0.0,0.0,0.0,13.0,,105.0,21.0,64.0,31.0,20.0,20.0,,31.0,45.0,26.0,19.0,,1.0,,0.0,,,"0,31",13.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnStatsList.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,0.0,6.0,,6.0,6.0,2.0,6.0,,0.0,0.0,0.0,6.0,,64.0,12.0,30.0,16.0,7.0,22.0,,15.0,22.0,15.0,7.0,,1.0,,0.0,,,"0,73",6.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnStatsMerger.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,31.0,4.0,9.0,8.0,1.0,18.0,,6.0,7.0,7.0,1.0,,0.0,,0.0,,,"2,00",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ColumnStatsMergerFactory.java,27.0,3.0,24.0,0.0,6.0,,,,,1.0,2.0,0.0,3.0,,3.0,1.0,0.0,3.0,,0.0,1.0,0.0,2.0,,120.0,15.0,86.0,21.0,58.0,19.0,,52.0,58.0,20.0,42.0,,9.0,,1.0,,,"0,22",18.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnStatsSemanticAnalyzer.java,22.0,1.0,19.0,2.0,4.0,,,,,2.0,0.0,2.0,17.0,,17.0,17.0,9.0,17.0,,0.0,13.0,0.0,4.0,,460.0,46.0,357.0,95.0,230.0,57.0,,191.0,273.0,101.0,193.0,,10.0,,4.0,,,"0,16",72.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnStatsUpdateTask.java,31.0,1.0,30.0,1.0,6.0,,,,,1.0,0.0,2.0,8.0,,8.0,8.0,0.0,8.0,,0.0,4.0,0.0,4.0,,329.0,20.0,279.0,100.0,200.0,32.0,,175.0,234.0,98.0,181.0,,41.0,,3.0,,,"0,11",51.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnStatsUpdateWork.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,1.0,8.0,,8.0,8.0,6.0,8.0,,0.0,0.0,0.0,8.0,,86.0,12.0,49.0,27.0,14.0,25.0,,24.0,33.0,20.0,13.0,,1.0,,0.0,,,"0,51",8.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnTruncateMapper.java,20.0,1.0,16.0,3.0,3.0,,,,,1.0,2.0,2.0,8.0,,8.0,6.0,16.0,8.0,,0.0,2.0,0.0,6.0,,242.0,32.0,171.0,80.0,93.0,39.0,,102.0,128.0,70.0,74.0,,8.0,,3.0,,,"0,23",23.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnTruncateTask.java,23.0,3.0,19.0,2.0,3.0,,,,,1.0,0.0,1.0,8.0,,8.0,8.0,3.0,8.0,,0.0,1.0,0.0,7.0,,255.0,38.0,188.0,70.0,109.0,29.0,,108.0,135.0,60.0,87.0,,20.0,,4.0,,,"0,15",27.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnTruncateWork.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,1.0,20.0,,20.0,20.0,7.0,20.0,,0.0,0.0,0.0,20.0,,149.0,27.0,96.0,49.0,28.0,26.0,,49.0,70.0,44.0,27.0,,1.0,,0.0,,,"0,27",20.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnType.java,17.0,2.0,10.0,6.0,4.0,,,,,1.0,4.0,40.0,4.0,,4.0,0.0,0.0,4.0,,0.0,0.0,0.0,4.0,,301.0,56.0,192.0,71.0,162.0,53.0,,98.0,114.0,60.0,69.0,,9.0,,2.0,,,"0,28",17.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ColumnValue.java,9.0,0.0,9.0,0.0,3.0,,,,,1.0,28.0,0.0,28.0,,28.0,0.0,0.0,28.0,,0.0,26.0,0.0,2.0,,317.0,33.0,263.0,67.0,158.0,21.0,,118.0,175.0,67.0,127.0,,24.0,,1.0,,,"0,08",84.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnVector.java,11.0,0.0,7.0,4.0,2.0,,,,,2.0,0.0,0.0,12.0,,14.0,16.0,19.0,16.0,,0.0,0.0,3.0,13.0,,262.0,27.0,113.0,45.0,48.0,123.0,,51.0,73.0,29.0,44.0,,4.0,,3.0,,,"1,09",20.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnVectorBatch.java,13.0,1.0,12.0,0.0,4.0,,,,,1.0,0.0,0.0,4.0,,4.0,4.0,2.0,4.0,,0.0,0.0,0.0,4.0,,88.0,11.0,56.0,15.0,32.0,21.0,,34.0,48.0,17.0,32.0,,11.0,,4.0,,,"0,38",14.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnVectorGenUtil.java,23.0,3.0,20.0,0.0,5.0,,,,,1.0,9.0,2.0,9.0,,9.0,0.0,0.0,9.0,,0.0,2.0,0.0,7.0,,256.0,39.0,201.0,57.0,133.0,16.0,,120.0,151.0,57.0,110.0,,16.0,,3.0,,,"0,08",48.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnVectorProducer.java,0.0,0.0,0.0,0.0,0.0,,,,,3.0,0.0,0.0,0.0,,6.0,6.0,0.0,6.0,,6.0,0.0,0.0,0.0,,58.0,6.0,32.0,29.0,0.0,20.0,,23.0,26.0,26.0,0.0,,0.0,,0.0,,,"0,63",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnarSerDe.java,31.0,3.0,22.0,7.0,3.0,,,,,1.0,0.0,1.0,4.0,,4.0,4.0,1.0,4.0,,0.0,0.0,0.0,4.0,,201.0,21.0,130.0,57.0,74.0,50.0,,60.0,72.0,43.0,37.0,,8.0,,3.0,,,"0,38",13.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnarSerDeBase.java,9.0,1.0,8.0,0.0,2.0,,,,,1.0,0.0,0.0,5.0,,5.0,5.0,9.0,5.0,,0.0,0.0,1.0,4.0,,94.0,15.0,59.0,27.0,26.0,20.0,,37.0,46.0,24.0,24.0,,2.0,,1.0,,,"0,34",8.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnarSplit.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,33.0,2.0,4.0,3.0,0.0,27.0,,2.0,3.0,3.0,0.0,,0.0,,0.0,,,"6,75",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnarSplitSizeEstimator.java,25.0,2.0,22.0,1.0,7.0,,,,,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,60.0,6.0,33.0,14.0,15.0,21.0,,17.0,25.0,13.0,15.0,,7.0,,3.0,,,"0,64",7.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnarStorageBench.java,9.0,1.0,8.0,1.0,2.0,,,,,4.0,1.0,1.0,32.0,,32.0,31.0,21.0,32.0,,0.0,10.0,0.0,22.0,,507.0,69.0,341.0,165.0,160.0,97.0,,217.0,268.0,157.0,137.0,,7.0,,2.0,,,"0,28",55.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnarStruct.java,11.0,0.0,8.0,3.0,2.0,,,,,1.0,0.0,1.0,3.0,,3.0,3.0,2.0,3.0,,0.0,0.0,2.0,1.0,,80.0,9.0,38.0,21.0,12.0,33.0,,20.0,27.0,18.0,11.0,,3.0,,2.0,,,"0,87",6.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnarStructBase.java,16.0,0.0,12.0,4.0,3.0,,,,,2.0,0.0,0.0,9.0,,11.0,11.0,9.0,11.0,,0.0,0.0,3.0,8.0,,237.0,22.0,133.0,45.0,74.0,82.0,,75.0,102.0,46.0,62.0,,6.0,,2.0,,,"0,62",26.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ColumnarStructObjectInspector.java,7.0,0.0,6.0,1.0,1.0,,,,,1.0,0.0,0.0,5.0,,5.0,5.0,0.0,5.0,,0.0,0.0,1.0,4.0,,78.0,11.0,37.0,19.0,14.0,30.0,,16.0,24.0,14.0,11.0,,2.0,,1.0,,,"0,81",7.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CombineEquivalentWorkResolver.java,18.0,1.0,16.0,2.0,4.0,,,,,3.0,1.0,1.0,19.0,,19.0,16.0,4.0,17.0,,0.0,13.0,0.0,4.0,,436.0,34.0,339.0,120.0,202.0,63.0,,169.0,268.0,134.0,188.0,,10.0,,5.0,,,"0,19",81.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CombineHiveInputFormat.java,17.0,1.0,13.0,3.0,3.0,,,,,6.0,0.0,4.0,36.0,,37.0,37.0,12.0,37.0,,2.0,3.0,0.0,32.0,,774.0,93.0,543.0,228.0,311.0,139.0,,280.0,390.0,200.0,256.0,,17.0,,4.0,,,"0,26",95.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CombineHiveKey.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,0.0,6.0,,6.0,6.0,1.0,6.0,,0.0,0.0,0.0,6.0,,54.0,10.0,27.0,13.0,7.0,17.0,,13.0,20.0,13.0,7.0,,1.0,,0.0,,,"0,63",6.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CombineHiveRecordReader.java,13.0,1.0,11.0,1.0,3.0,,,,,1.0,0.0,0.0,8.0,,8.0,8.0,2.0,8.0,,0.0,1.0,0.0,7.0,,169.0,20.0,120.0,56.0,58.0,30.0,,61.0,83.0,46.0,45.0,,9.0,,4.0,,,"0,25",21.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,Command.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,7.0,7.0,0.0,7.0,,7.0,0.0,0.0,0.0,,57.0,4.0,16.0,15.0,0.0,37.0,,12.0,13.0,13.0,0.0,,0.0,,0.0,,,"2,31",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CommandHandler.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,7.0,7.0,0.0,7.0,,0.0,0.0,0.0,7.0,,83.0,14.0,11.0,10.0,0.0,58.0,,9.0,10.0,10.0,0.0,,0.0,,0.0,,,"5,27",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CommandProcessor.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,23.0,2.0,4.0,3.0,0.0,17.0,,2.0,3.0,3.0,0.0,,0.0,,0.0,,,"4,25",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CommandProcessorFactory.java,18.0,0.0,18.0,1.0,6.0,,,,,1.0,3.0,1.0,4.0,,4.0,1.0,0.0,4.0,,0.0,1.0,0.0,3.0,,120.0,11.0,86.0,25.0,52.0,23.0,,39.0,54.0,23.0,36.0,,18.0,,2.0,,,"0,27",23.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CommandProcessorResponse.java,4.0,0.0,3.0,0.0,1.0,,,,,1.0,1.0,0.0,18.0,,18.0,17.0,7.0,18.0,,0.0,0.0,0.0,18.0,,116.0,15.0,69.0,33.0,29.0,32.0,,35.0,54.0,30.0,24.0,,4.0,,0.0,,,"0,46",21.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CommandTestUtils.java,21.0,1.0,19.0,2.0,4.0,,,,,1.0,3.0,1.0,3.0,,3.0,0.0,0.0,3.0,,0.0,1.0,0.0,2.0,,107.0,14.0,68.0,20.0,43.0,27.0,,40.0,54.0,22.0,37.0,,6.0,,3.0,,,"0,40",11.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CommandUtil.java,23.0,1.0,15.0,8.0,3.0,,,,,1.0,4.0,1.0,4.0,,4.0,0.0,0.0,4.0,,3.0,1.0,0.0,0.0,,135.0,10.0,77.0,32.0,43.0,48.0,,44.0,55.0,27.0,34.0,,5.0,,2.0,,,"0,62",11.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,Commands.java,20.0,1.0,17.0,1.0,4.0,,,,,4.0,0.0,2.0,88.0,,88.0,88.0,5.0,88.0,,4.0,24.0,0.0,60.0,,1931.0,234.0,1552.0,296.0,1096.0,151.0,,672.0,988.0,304.0,788.0,,24.0,,6.0,,,"0,10",330.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,CommitTxnEvent.java,8.0,0.0,4.0,4.0,1.0,,,,,1.0,0.0,0.0,2.0,,2.0,2.0,1.0,2.0,,0.0,0.0,0.0,2.0,,51.0,6.0,16.0,10.0,3.0,29.0,,8.0,11.0,8.0,3.0,,1.0,,0.0,,,"1,81",2.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,CommitTxnHandler.java,5.0,0.0,5.0,0.0,1.0,,,,,1.0,0.0,0.0,3.0,,3.0,3.0,0.0,3.0,,1.0,0.0,0.0,2.0,,43.0,6.0,20.0,11.0,6.0,17.0,,10.0,14.0,9.0,6.0,,1.0,,0.0,,,"0,85",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,CommitTxnHandler.java,18.0,1.0,17.0,0.0,2.0,,,,,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,54.0,3.0,30.0,18.0,12.0,21.0,,18.0,21.0,15.0,8.0,,2.0,,1.0,,,"0,70",2.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,CommitTxnMessage.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,,2.0,2.0,0.0,2.0,,0.0,0.0,1.0,1.0,,36.0,5.0,7.0,4.0,1.0,24.0,,3.0,5.0,4.0,1.0,,1.0,,0.0,,,"3,43",1.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,CommitTxnRequest.java,8.0,0.0,8.0,1.0,2.0,,,,,6.0,3.0,8.0,43.0,,41.0,40.0,7.0,43.0,,1.0,2.0,0.0,40.0,,497.0,73.0,397.0,118.0,217.0,33.0,,186.0,278.0,104.0,188.0,,8.0,,3.0,,,"0,08",90.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
