Name,LinesAdded,LinesDeleted,CommitCount,DeveloperCount,BugFixCount,CumulativeDeveloperCount,AverageTimeBetweenChanges,CumulativeCommitCount,ChangedComments,UnchangedComments,CumulativeChangedComments,CumulativeUnchangedComments,CumulativeAverageTimeBetweenChanges,AverageExpertise,MinimumExpertise
CastTimestampToLong.java,109,71,3,2,0,2,2510.3333333333335,3,0,3,0,3,2510.3333333333335,1.5,1
CastTimestampToString.java,68,0,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
CastTimestampToVarChar.java,55,0,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
CharScalarConcatStringGroupCol.java,2,54,2,1,2,1,28472.0,2,0,2,0,2,28472.0,2.0,2
Cleaner.java,8,2,1,1,0,1,5863.0,1,0,1,0,1,5863.0,1.0,1
CliConfigs.java,15,8,4,4,0,4,3142.5,4,0,4,0,4,3142.5,1.0,1
ColStatistics.java,0,1,1,1,0,1,15734.0,1,0,1,0,1,15734.0,1.0,1
ColumnStatisticsObjTranslator.java,3,3,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
ColumnStatsAutoGatherContext.java,1,0,1,1,0,1,43664.0,1,0,1,0,1,43664.0,1.0,1
ColumnStatsSemanticAnalyzer.java,1,27,1,1,0,1,356.0,1,0,1,0,1,356.0,1.0,1
ColumnStatsUpdateTask.java,2,2,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
ColumnTruncateMapper.java,3,1,1,1,0,1,9198.0,1,0,1,0,1,9198.0,1.0,1
ColumnVectorGenUtil.java,6,5,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
Commands.java,4,1,1,1,1,1,34176.0,1,0,1,0,1,34176.0,1.0,1
CommonMergeJoinOperator.java,24,7,1,1,0,1,1683.0,1,0,1,0,1,1683.0,1.0,1
CompactorMR.java,12,48,2,1,0,1,1737.5,2,0,2,0,2,1737.5,2.0,2
CompressionUtils.java,4,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
ConditionalResolverMergeFiles.java,1,1,1,1,0,1,7.0,1,0,1,0,1,7.0,1.0,1
ConstantVectorExpression.java,2,1,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
Constants.java,1,0,1,1,0,1,4651.0,1,0,1,0,1,4651.0,1.0,1
ConsumerFileMetadata.java,4,1,2,2,0,2,42739.0,2,0,2,0,2,42739.0,1.0,1
Context.java,95,44,6,3,1,3,21175.166666666668,6,0,6,0,6,21175.166666666668,2.0,1
ConvertJoinMapJoin.java,86,10,3,3,0,3,4213.333333333333,3,0,3,0,3,4213.333333333333,1.0,1
CopyTask.java,13,36,1,1,0,1,12.0,1,0,1,0,1,12.0,1.0,1
CopyUtils.java,62,32,2,1,1,1,202.0,2,0,2,0,2,202.0,2.0,2
CopyWork.java,0,18,1,1,0,1,12.0,1,0,1,0,1,12.0,1.0,1
CreateTableDesc.java,1,1,1,1,1,1,2203.0,1,0,1,0,1,2203.0,1.0,1
CreationMetadata.java,107,4,1,1,0,1,45635.0,1,0,1,0,1,45635.0,1.0,1
DDLSemanticAnalyzer.java,2,2,2,2,0,2,17144.0,2,0,2,0,2,17144.0,1.0,1
DDLTask.java,56,29,5,3,1,3,2880.6,5,0,5,0,5,2880.6,1.6666666666666667,1
DataType.java,2,2,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DataWritableWriter.java,6,6,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DatabaseAccessorFactory.java,2,1,1,1,0,1,1146.0,1,0,1,0,1,1146.0,1.0,1
DatabaseEventsIterator.java,2,2,1,1,0,1,246.0,1,0,1,0,1,246.0,1.0,1
Date.java,181,0,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DateColSubtractDateColumn.java,13,16,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DateColSubtractDateScalar.java,10,12,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DateObjectInspector.java,3,4,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DateParser.java,11,13,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DatePartitionedLogger.java,177,167,2,1,0,1,24248.0,2,0,2,0,2,24248.0,2.0,2
DateScalarSubtractDateColumn.java,8,10,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DateTimeMath.java,255,49,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DateUtils.java,2,0,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DateWritable.java,1,0,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DateWritableV2.java,154,0,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DbLockManager.java,16,2,1,1,0,1,39.0,1,0,1,0,1,39.0,1.0,1
DbTxnManager.java,88,59,1,1,0,1,61286.0,1,0,1,0,1,61286.0,1.0,1
DecimalColumnInList.java,0,1,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
DeserializeRead.java,6,6,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
Deserializer.java,635,188,5,3,0,3,13259.4,5,0,5,0,5,13259.4,1.6666666666666667,1
Driver.java,432,247,6,2,1,2,19503.166666666668,6,0,6,0,6,19503.166666666668,3.0,1
DriverUtils.java,77,0,1,1,0,1,3468.0,1,0,1,0,1,3468.0,1.0,1
DropPartitionHandler.java,2,41,1,1,0,1,9821.0,1,0,1,0,1,9821.0,1.0,1
DruidGroupByQueryRecordReader.java,11,66,1,1,0,1,14548.0,1,0,1,0,1,14548.0,1.0,1
DruidQueryBasedInputFormat.java,23,25,1,1,0,1,5356.0,1,0,1,0,1,5356.0,1.0,1
DruidScanQueryRecordReader.java,0,1,1,1,0,1,5356.0,1,0,1,0,1,5356.0,1.0,1
DruidSerDe.java,210,204,3,3,0,3,5617.666666666667,3,0,3,0,3,5617.666666666667,1.0,1
DruidSerDeUtils.java,1,4,1,1,0,1,14548.0,1,0,1,0,1,14548.0,1.0,1
DruidSqlOperatorConverter.java,287,33,4,1,2,1,26934.0,4,0,4,0,4,26934.0,4.0,4
DruidStorageHandler.java,53,37,2,2,0,2,32968.5,2,0,2,0,2,32968.5,1.0,1
DruidStorageHandlerUtils.java,13,14,2,1,0,1,2881.0,2,0,2,0,2,2881.0,2.0,2
DruidStorageHandlerUtilsTest.java,0,32,1,1,0,1,5356.0,1,0,1,0,1,5356.0,1.0,1
DummyHCatAuthProvider.java,7,0,1,1,0,1,1146.0,1,0,1,0,1,1146.0,1.0,1
DummyHiveMetastoreAuthorizationProvider.java,6,2,1,1,0,1,1146.0,1,0,1,0,1,1146.0,1.0,1
DummyRawStoreControlledCommit.java,22,2,2,2,0,2,2307.0,2,0,2,0,2,2307.0,1.0,1
DummyRawStoreFailEvent.java,24,3,2,2,0,2,2307.0,2,0,2,0,2,2307.0,1.0,1
DummyRawStoreForJdoConnection.java,21,1,2,2,0,2,2307.0,2,0,2,0,2,2307.0,1.0,1
DynamicValueVectorExpression.java,3,3,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
ETypeConverter.java,223,281,2,2,0,2,8076.5,2,0,2,0,2,8076.5,1.0,1
EmbeddedThriftBinaryCLIService.java,22,5,1,1,0,1,4203.0,1,0,1,0,1,4203.0,1.0,1
EncodedTreeReaderFactory.java,191,19,2,2,0,2,42739.0,2,0,2,0,2,42739.0,1.0,1
EnumValidator.java,26,0,1,1,0,1,3468.0,1,0,1,0,1,3468.0,1.0,1
ErrorMsg.java,11,0,1,1,0,1,246.0,1,0,1,0,1,246.0,1.0,1
EventMessage.java,2,1,1,1,0,1,13403.0,1,0,1,0,1,13403.0,1.0,1
EventUtils.java,2,2,1,1,0,1,246.0,1,0,1,0,1,246.0,1.0,1
EximUtil.java,6,2,1,1,0,1,13554.0,1,0,1,0,1,13554.0,1.0,1
ExportSemanticAnalyzer.java,30,15,1,1,0,1,12.0,1,0,1,0,1,12.0,1.0,1
ExportTask.java,5,7,2,2,0,2,3195.5,2,0,2,0,2,3195.5,1.0,1
ExportWork.java,39,21,1,1,0,1,12.0,1,0,1,0,1,12.0,1.0,1
ExprNodeConverter.java,2,2,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
ExprNodeGenericFuncDesc.java,9,8,4,3,0,3,2118.5,4,0,4,0,4,2118.5,1.3333333333333333,1
ExpressionFactory.java,3,1,1,1,0,1,31132.0,1,0,1,0,1,31132.0,1.0,1
FSTableEvent.java,3,3,1,1,0,1,9821.0,1,0,1,0,1,9821.0,1.0,1
FetchOperator.java,60,33,2,2,0,2,21172.5,2,0,2,0,2,21172.5,1.0,1
FetchTask.java,2,1,3,1,0,1,16569.666666666668,3,0,3,0,3,16569.666666666668,3.0,3
FileOperations.java,162,73,5,2,2,2,87.8,5,0,5,0,5,87.8,2.5,2
FileSinkDesc.java,15,6,2,2,0,2,19100.0,2,0,2,0,2,19100.0,1.0,1
FileSinkOperator.java,54,30,2,2,0,2,4313.5,2,0,2,0,2,4313.5,1.0,1
FileUtils.java,11,0,1,1,1,1,158.0,1,0,1,0,1,158.0,1.0,1
FindSchemasByColsResp.java,18,18,1,1,0,1,45635.0,1,0,1,0,1,45635.0,1.0,1
FixedBucketPruningOptimizer.java,18,2,1,1,0,1,3735.0,1,0,1,0,1,3735.0,1.0,1
FunctionRegistry.java,8,7,2,2,0,2,613.0,2,0,2,0,2,613.0,1.0,1
GenVectorCode.java,10,40,5,3,1,3,6875.8,5,0,5,0,5,6875.8,1.6666666666666667,1
GenericColumnVectorProducer.java,7,4,2,2,0,2,21209.0,2,0,2,0,2,21209.0,1.0,1
GenericUDAFBloomFilter.java,4,5,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDAFComputeStats.java,8,8,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDF.java,66,13,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFAddMonths.java,83,29,2,2,1,2,2828.5,2,0,2,0,2,2828.5,1.0,1
GenericUDFConcat.java,3,8,1,1,1,1,30176.0,1,0,1,0,1,30176.0,1.0,1
GenericUDFCurrentAuthorizer.java,120,0,1,1,0,1,1146.0,1,0,1,0,1,1146.0,1.0,1
GenericUDFCurrentDate.java,7,8,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFCurrentTimestamp.java,9,6,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFDate.java,9,10,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFDateAdd.java,10,11,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFDateDiff.java,16,15,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFDateFormat.java,15,9,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFDateSub.java,4,25,2,2,0,2,5170.5,2,0,2,0,2,5170.5,1.0,1
GenericUDFFromUtcTimestamp.java,10,37,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFInBloomFilter.java,4,5,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFLastDay.java,10,14,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFMask.java,5,5,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFMaskHash.java,1,2,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFMonthsBetween.java,17,12,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFNextDay.java,16,15,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFOPDTIMinus.java,8,8,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFOPDTIPlus.java,8,8,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFQuarter.java,2,6,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFReflect2.java,3,3,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFRestrictInformationSchema.java,9,7,1,1,0,1,1146.0,1,0,1,0,1,1146.0,1.0,1
GenericUDFTimestamp.java,1,1,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFToUnixTimeStamp.java,5,5,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFTrunc.java,27,32,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDFUnixTimeStamp.java,2,1,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
GenericUDTFGetSplits.java,102,54,8,3,0,3,8435.5,8,0,8,0,8,8435.5,2.6666666666666665,1
GroupByOperator.java,1,1,1,1,0,1,1683.0,1,0,1,0,1,1683.0,1.0,1
HBaseRowSerializer.java,1,1,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
HCatBaseStorer.java,4,4,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
HCatBaseTest.java,37,13,2,1,0,1,96.5,2,0,2,0,2,96.5,2.0,2
HCatLoader.java,1,0,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
HCatRecord.java,2,2,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
HDFSPermissionPolicyProvider.java,120,0,1,1,0,1,1146.0,1,0,1,0,1,1146.0,1.0,1
HLLDenseRegister.java,25,0,1,1,0,1,34925.0,1,0,1,0,1,34925.0,1.0,1
HLLSparseRegister.java,20,19,2,2,0,2,17516.0,2,0,2,0,2,17516.0,1.0,1
Hive.java,214,96,6,4,1,4,38137.833333333336,6,0,6,0,6,38137.833333333336,1.5,1
HiveAlterHandler.java,41,86,4,4,0,4,5950.0,4,0,4,0,4,5950.0,1.0,1
HiveAuthorizationProviderBase.java,18,3,2,2,0,2,36360.5,2,0,2,0,2,36360.5,1.0,1
HiveCommandOperation.java,1,3,1,1,0,1,4276.0,1,0,1,0,1,4276.0,1.0,1
HiveConf.java,68,45,28,10,1,10,13501.0,28,0,28,0,28,13501.0,2.8,1
HiveConnection.java,2,2,1,1,0,1,4203.0,1,0,1,0,1,4203.0,1.0,1
HiveDateAddSqlOperator.java,30,0,1,1,0,1,10261.0,1,0,1,0,1,10261.0,1.0,1
HiveDateSubSqlOperator.java,30,0,1,1,0,1,10261.0,1,0,1,0,1,10261.0,1.0,1
HiveDruidRules.java,231,9,1,1,0,1,17765.0,1,0,1,0,1,17765.0,1.0,1
HiveEndPoint.java,66,76,1,1,0,1,3742.0,1,0,1,0,1,3742.0,1.0,1
HiveExtractDate.java,2,4,1,1,0,1,10261.0,1,0,1,0,1,10261.0,1.0,1
HiveFilterProjectTransposeRule.java,7,1,1,1,0,1,37274.0,1,0,1,0,1,37274.0,1.0,1
HiveFromUnixTimeSqlOperator.java,32,0,1,1,0,1,10261.0,1,0,1,0,1,10261.0,1.0,1
HiveHBaseInputFormatUtil.java,1,2,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
HiveInputFormat.java,144,100,2,1,0,1,4602.5,2,0,2,0,2,4602.5,2.0,2
HiveLock.java,26,0,1,1,0,1,39.0,1,0,1,0,1,39.0,1.0,1
HiveMaterializedViewsRegistry.java,5,2,1,1,0,1,5.0,1,0,1,0,1,5.0,1.0,1
HiveMetaStore.java,214,86,8,7,0,7,12063.5,8,0,8,0,8,12063.5,1.1428571428571428,1
HiveMetaStoreClient.java,18,8,5,4,0,4,14485.0,5,0,5,0,5,14485.0,1.25,1
HiveMetaStoreClientPreCatalog.java,10,7,3,3,0,3,20061.333333333332,3,0,3,0,3,20061.333333333332,1.0,1
HiveMetaTool.java,0,409,1,1,0,1,2698.0,1,0,1,0,1,2698.0,1.0,1
HiveMetastoreAuthorizationProvider.java,7,0,1,1,0,1,1146.0,1,0,1,0,1,1146.0,1.0,1
HiveObjectPrivilege.java,108,4,1,1,0,1,1146.0,1,0,1,0,1,1146.0,1.0,1
HiveObjectPrivilegeBuilder.java,7,1,1,1,0,1,1146.0,1,0,1,0,1,1146.0,1.0,1
HiveProtoLoggingHook.java,30,8,2,1,1,1,17051.0,2,0,2,0,2,17051.0,2.0,2
HiveReduceExpressionsWithStatsRule.java,6,5,2,2,0,2,2671.5,2,0,2,0,2,2671.5,1.0,1
HiveRelDecorrelator.java,176,266,1,1,0,1,210.0,1,0,1,0,1,210.0,1.0,1
HiveRelOptUtil.java,113,0,1,1,0,1,210.0,1,0,1,0,1,210.0,1.0,1
HiveSchemaHelper.java,13,6,4,2,0,2,142824.5,4,0,4,0,4,142824.5,2.0,1
HiveSchemaTool.java,90,15,4,3,0,3,5613.5,4,0,4,0,4,5613.5,1.3333333333333333,1
HiveServer2.java,70,31,3,3,0,3,29351.666666666668,3,0,3,0,3,29351.666666666668,1.0,1
HiveSplitGenerator.java,90,49,4,1,0,1,9838.0,4,0,4,0,4,9838.0,4.0,4
HiveStorageHandler.java,9,4,1,1,0,1,61286.0,1,0,1,0,1,61286.0,1.0,1
HiveStreamingConnection.java,29,19,3,1,0,1,4686.666666666667,3,0,3,0,3,4686.666666666667,3.0,3
HiveStrictManagedMigration.java,934,1,3,1,0,1,11944.333333333334,3,0,3,0,3,11944.333333333334,3.0,3
HiveStrictManagedUtils.java,215,115,3,1,0,1,10321.666666666666,3,0,3,0,3,10321.666666666666,3.0,3
HiveToDateSqlOperator.java,37,0,1,1,0,1,10261.0,1,0,1,0,1,10261.0,1.0,1
HiveTruncSqlOperator.java,36,0,1,1,0,1,10261.0,1,0,1,0,1,10261.0,1.0,1
HiveUnixTimestampSqlOperator.java,32,0,1,1,0,1,10261.0,1,0,1,0,1,10261.0,1.0,1
HiveV1Authorizer.java,9,9,1,1,0,1,1146.0,1,0,1,0,1,1146.0,1.0,1
HiveVolcanoPlanner.java,4,1,1,1,0,1,210.0,1,0,1,0,1,210.0,1.0,1
HyperLogLog.java,58,28,3,3,0,3,11908.0,3,0,3,0,3,11908.0,1.0,1
HyperLogLogUtils.java,18,1,1,1,0,1,34925.0,1,0,1,0,1,34925.0,1.0,1
IHMSHandler.java,0,15,1,1,0,1,964.0,1,0,1,0,1,964.0,1.0,1
IMetaStoreClient.java,18,2,3,3,0,3,20061.333333333332,3,0,3,0,3,20061.333333333332,1.0,1
IfExprCharScalarStringGroupColumn.java,3,4,1,1,1,1,26768.0,1,0,1,0,1,26768.0,1.0,1
IfExprCharScalarStringScalar.java,2,4,1,1,1,1,26768.0,1,0,1,0,1,26768.0,1.0,1
IfExprStringGroupColumnCharScalar.java,2,3,1,1,1,1,26768.0,1,0,1,0,1,26768.0,1.0,1
IfExprStringGroupColumnVarCharScalar.java,3,3,1,1,1,1,26768.0,1,0,1,0,1,26768.0,1.0,1
IfExprStringScalarCharScalar.java,2,4,1,1,1,1,26768.0,1,0,1,0,1,26768.0,1.0,1
IfExprStringScalarVarCharScalar.java,2,4,1,1,1,1,26768.0,1,0,1,0,1,26768.0,1.0,1
IfExprVarCharScalarStringGroupColumn.java,3,4,1,1,1,1,26768.0,1,0,1,0,1,26768.0,1.0,1
IfExprVarCharScalarStringScalar.java,2,4,1,1,1,1,26768.0,1,0,1,0,1,26768.0,1.0,1
ImportSemanticAnalyzer.java,36,40,3,2,0,2,2231.0,3,0,3,0,3,2231.0,1.5,1
InitializeTableWriteIdsRequest.java,42,0,1,1,0,1,390.0,1,0,1,0,1,390.0,1.0,1
InjectableBehaviourObjectStore.java,113,6,1,1,0,1,9821.0,1,0,1,0,1,9821.0,1.0,1
JSONAlterCatalogMessage.java,90,0,1,1,0,1,13403.0,1,0,1,0,1,13403.0,1.0,1
JSONMessageFactory.java,12,0,1,1,0,1,13403.0,1,0,1,0,1,13403.0,1.0,1
JavaConstantDateObjectInspector.java,3,4,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
JavaConstantTimestampObjectInspector.java,3,4,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
JavaDateObjectInspector.java,22,9,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
JavaTimestampObjectInspector.java,25,15,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
JsonSerDe.java,5,8,3,2,0,2,1185.0,3,0,3,0,3,1185.0,1.5,1
KeyWrapperFactory.java,12,0,1,1,0,1,11667.0,1,0,1,0,1,11667.0,1.0,1
LazyBinaryDate.java,4,4,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LazyBinaryDeserializeRead.java,2,2,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LazyBinarySerDe.java,5,5,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LazyBinarySerDe2.java,4,4,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LazyBinarySerializeWrite.java,7,7,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LazyBinaryTimestamp.java,4,4,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LazyBinaryUtils.java,2,2,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LazyDate.java,6,6,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LazyDateObjectInspector.java,4,5,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LazyHBaseRow.java,3,1,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LazySimpleDeserializeRead.java,4,3,2,2,0,2,7783.5,2,0,2,0,2,7783.5,1.0,1
LazySimpleSerializeWrite.java,9,9,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LazyTimestamp.java,8,8,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LazyTimestampObjectInspector.java,3,3,1,1,0,1,80.0,1,0,1,0,1,80.0,1.0,1
LlapArrowBatchRecordReader.java,82,0,1,1,0,1,18.0,1,0,1,0,1,18.0,1.0,1
LlapArrowRecordWriter.java,70,0,1,1,0,1,15.0,1,0,1,0,1,15.0,1.0,1
LlapArrowRowInputFormat.java,53,0,1,1,0,1,18.0,1,0,1,0,1,18.0,1.0,1
LlapArrowRowRecordReader.java,107,0,1,1,0,1,18.0,1,0,1,0,1,18.0,1.0,1
LlapBaseInputFormat.java,22,5,1,1,0,1,18.0,1,0,1,0,1,18.0,1.0,1
LlapBaseRecordReader.java,50,51,1,1,0,1,18.0,1,0,1,0,1,18.0,1.0,1
LlapCacheAwareFs.java,5,1,1,1,0,1,23157.0,1,0,1,0,1,23157.0,1.0,1
