Name,LinesAdded,LinesDeleted,CommitCount,DeveloperCount,BugFixCount,CumulativeDeveloperCount,AverageTimeBetweenChanges,CumulativeCommitCount,ChangedComments,UnchangedComments,CumulativeChangedComments,CumulativeUnchangedComments,CumulativeAverageTimeBetweenChanges,AverageExpertise,MinimumExpertise
TephraHBaseConnection.java,3,3,2,2,0,2,4938949.5,2,0,2,0,2,4938949.5,1.0,1
TestAcidUtils.java,1,1,1,1,1,1,606657.0,1,0,1,0,1,606657.0,1.0,1
TestCliDriver.java,4,1,1,1,0,1,1832874.0,1,0,1,0,1,1832874.0,1.0,1
TestEncryptedHDFSCliDriver.java,4,1,1,1,0,1,1832874.0,1,0,1,0,1,1832874.0,1.0,1
TestHadoopFileStatus.java,8,8,2,2,0,2,4938949.5,2,0,2,0,2,4938949.5,1.0,1
TestMiniLlapCliDriver.java,4,1,1,1,0,1,1832874.0,1,0,1,0,1,1832874.0,1.0,1
TestMiniLlapLocalCliDriver.java,4,1,1,1,0,1,1832874.0,1,0,1,0,1,1832874.0,1.0,1
TestMiniSparkOnYarnCliDriver.java,5,2,1,1,0,1,1832874.0,1,0,1,0,1,1832874.0,1.0,1
TestServiceDiscovery.java,6,6,2,2,0,2,4938949.5,2,0,2,0,2,4938949.5,1.0,1
TestSparkCliDriver.java,5,2,1,1,0,1,1832874.0,1,0,1,0,1,1832874.0,1.0,1
TestSplitSupport.java,48,0,1,1,0,1,1832874.0,1,0,1,0,1,1832874.0,1.0,1
TxnHandler.java,3,3,1,1,1,1,606657.0,1,0,1,0,1,606657.0,1.0,1
TypeInfoToSchema.java,3,2,1,1,1,1,576.0,1,0,1,0,1,576.0,1.0,1
UpdateDeleteSemanticAnalyzer.java,1,1,1,1,1,1,606657.0,1,0,1,0,1,606657.0,1.0,1
