Name,LinesAdded,LinesDeleted,CommitCount,DeveloperCount,BugFixCount,CumulativeDeveloperCount,AverageTimeBetweenChanges,CumulativeCommitCount,ChangedComments,UnchangedComments,CumulativeChangedComments,CumulativeUnchangedComments,CumulativeAverageTimeBetweenChanges,AverageExpertise,MinimumExpertise
AnnotateRunTimeStatsOptimizer.java,174,0,1,1,0,1,4941.0,1,0,1,0,1,4941.0,1.0,1
AppConfig.java,54,40,4,4,0,4,17193.5,4,0,4,0,4,17193.5,1.0,1
AppMasterEventDesc.java,72,48,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
ArchiveUtils.java,2,7,2,2,1,2,7567.5,2,0,2,0,2,7567.5,1.0,1
Arguments.java,4,4,2,1,0,1,1018.5,2,0,2,0,2,1018.5,2.0,2
ArrayWritableObjectInspector.java,114,34,3,1,1,1,47507.333333333336,3,0,3,0,3,47507.333333333336,3.0,3
AuthorizationMetaStoreFilterHook.java,2,1,1,1,0,1,14744.0,1,0,1,0,1,14744.0,1.0,1
AuthorizationPreEventListener.java,2,0,1,1,0,1,0.0,1,0,1,0,1,0.0,1.0,1
AuthorizationTestUtil.java,1,1,1,1,0,1,6926.0,1,0,1,0,1,6926.0,1.0,1
AvroDeserializer.java,21,3,2,2,1,2,16260.5,2,0,2,0,2,16260.5,1.0,1
AvroGenericRecordReader.java,9,8,2,2,1,2,9321.5,2,0,2,0,2,9321.5,1.0,1
AvroSerDe.java,9,4,2,2,0,2,22894.0,2,0,2,0,2,22894.0,1.0,1
AvroSerdeUtils.java,61,10,4,4,0,4,11563.75,4,0,4,0,4,11563.75,1.0,1
BasePartitionEvaluator.java,555,52,2,1,0,1,35940.0,2,0,2,0,2,35940.0,2.0,2
BaseSemanticAnalyzer.java,116,45,9,7,1,7,19619.555555555555,9,0,9,0,9,19619.555555555555,1.2857142857142858,1
BaseWork.java,612,408,8,3,0,3,10624.625,8,0,8,0,8,10624.625,2.6666666666666665,1
BatchToRowInputFormat.java,31,0,1,1,0,1,144.0,1,0,1,0,1,144.0,1.0,1
BatchToRowReader.java,623,0,1,1,0,1,144.0,1,0,1,0,1,144.0,1.0,1
BeeLine.java,452,244,18,9,0,9,16389.166666666668,18,0,18,0,18,16389.166666666668,2.0,1
BeeLineOpts.java,48,13,9,7,1,7,36110.22222222222,9,0,9,0,9,36110.22222222222,1.2857142857142858,1
BeeLineSignalHandler.java,0,1,1,1,0,1,685.0,1,0,1,0,1,685.0,1.0,1
BeelineHS2ConnectionFileParseException.java,30,0,1,1,0,1,1180.0,1,0,1,0,1,1180.0,1.0,1
BeelineInPlaceUpdateStream.java,104,4,3,2,0,2,6216.666666666667,3,0,3,0,3,6216.666666666667,1.5,1
BeelineWithHS2ConnectionFileTestBase.java,218,0,1,1,0,1,11823.0,1,0,1,0,1,11823.0,1.0,1
BinaryColumnStatistics.java,0,27,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
BinarySortableDeserializeRead.java,204,137,4,1,0,1,16704.5,4,0,4,0,4,16704.5,4.0,4
BinarySortableSerDe.java,124,19,2,2,0,2,7517.5,2,0,2,0,2,7517.5,1.0,1
BinarySortableSerializeWrite.java,25,1,1,1,0,1,13556.0,1,0,1,0,1,13556.0,1.0,1
BitFieldReader.java,0,217,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
BitFieldWriter.java,0,73,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
BlobStorageUtils.java,66,2,2,1,0,1,21201.0,2,0,2,0,2,21201.0,2.0,2
BloomFilter.java,93,2,3,2,0,2,75537.66666666667,3,0,3,0,3,75537.66666666667,1.5,1
BloomFilterIO.java,0,43,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
BooleanColumnStatistics.java,0,29,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
BoundaryDef.java,47,9,1,1,0,1,36831.0,1,0,1,0,1,36831.0,1.0,1
BucketingSortingReduceSinkOptimizer.java,5,5,2,1,0,1,33520.0,2,0,2,0,2,33520.0,2.0,2
BucketizedHiveInputFormat.java,1,2,1,1,0,1,2145.0,1,0,1,0,1,2145.0,1.0,1
BuddyAllocator.java,175,52,8,3,2,3,2845.625,8,0,8,0,8,2845.625,2.6666666666666665,1
BufferChunk.java,0,85,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
BufferedRows.java,24,4,2,2,0,2,64788.5,2,0,2,0,2,64788.5,1.0,1
BytesBytesMultiHashMap.java,28,45,3,2,1,2,10975.0,3,0,3,0,3,10975.0,1.5,1
BytesColumnVector.java,115,18,4,4,1,4,23307.25,4,0,4,0,4,23307.25,1.0,1
CLIService.java,103,49,8,5,1,5,15103.375,8,0,8,0,8,15103.375,1.6,1
CLIServiceClient.java,12,5,2,2,0,2,9572.5,2,0,2,0,2,9572.5,1.0,1
CLIServiceRestoreTest.java,4,1,1,1,0,1,11099.0,1,0,1,0,1,11099.0,1.0,1
CLIServiceTest.java,20,16,4,3,0,3,3969.25,4,0,4,0,4,3969.25,1.3333333333333333,1
CacheChunk.java,6,1,2,1,0,1,5195.5,2,0,2,0,2,5195.5,2.0,2
CalcitePlanner.java,1427,576,42,12,4,12,15949.42857142857,42,1,41,1,41,15949.42857142857,3.5,1
CalciteSemanticException.java,6,6,3,2,0,2,12759.333333333334,3,0,3,0,3,12759.333333333334,1.5,1
CalciteSubquerySemanticException.java,52,0,1,1,0,1,5929.0,1,0,1,0,1,5929.0,1.0,1
CalciteViewSemanticException.java,52,0,1,1,0,1,1356.0,1,0,1,0,1,1356.0,1.0,1
CastBooleanToCharViaLongToChar.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastBooleanToVarCharViaLongToVarChar.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastDateToChar.java,12,8,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastDateToVarChar.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastDecimalToBoolean.java,6,1,1,1,0,1,13556.0,1,0,1,0,1,13556.0,1.0,1
CastDecimalToChar.java,17,12,6,1,0,1,11922.333333333334,6,0,6,0,6,11922.333333333334,6.0,6
CastDecimalToDecimal.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastDecimalToDouble.java,1,1,1,1,0,1,13556.0,1,0,1,0,1,13556.0,1.0,1
CastDecimalToLong.java,44,2,2,2,0,2,7008.0,2,0,2,0,2,7008.0,1.0,1
CastDecimalToString.java,12,11,1,1,0,1,13556.0,1,0,1,0,1,13556.0,1.0,1
CastDecimalToTimestamp.java,10,1,1,1,0,1,13556.0,1,0,1,0,1,13556.0,1.0,1
CastDecimalToVarChar.java,17,12,6,1,0,1,11922.333333333334,6,0,6,0,6,11922.333333333334,6.0,6
CastDoubleToDecimal.java,7,3,1,1,0,1,13556.0,1,0,1,0,1,13556.0,1.0,1
CastDoubleToTimestamp.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastLongToChar.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastLongToDate.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastLongToTimestamp.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastLongToVarChar.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastMillisecondsLongToTimestamp.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastStringGroupToChar.java,12,8,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastStringGroupToVarChar.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastStringToDate.java,35,30,7,3,0,3,12288.42857142857,7,0,7,0,7,12288.42857142857,2.3333333333333335,1
CastStringToDecimal.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastStringToIntervalDayTime.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastStringToIntervalYearMonth.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastStringToLong.java,271,0,1,1,0,1,30494.0,1,0,1,0,1,30494.0,1.0,1
CastTimestampToBoolean.java,19,16,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastTimestampToDouble.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
CastTimestampToLong.java,19,16,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
ChainFilterFactory.java,78,0,1,1,0,1,23696.0,1,0,1,0,1,23696.0,1.0,1
ChannelOutputStream.java,67,25,2,1,0,1,496.0,2,0,2,0,2,496.0,2.0,2
CheckFastHashTable.java,12,7,1,1,0,1,22874.0,1,0,1,0,1,22874.0,1.0,1
CheckFastRowHashMap.java,426,23,5,2,1,2,16281.6,5,0,5,0,5,16281.6,2.5,1
CheckResult.java,42,42,3,2,0,2,21328.666666666668,3,0,3,0,3,21328.666666666668,1.5,1
ClassNameCompleter.java,31,23,1,1,1,1,7204.0,1,0,1,0,1,7204.0,1.0,1
ClassicTableTypeMapping.java,5,0,1,1,0,1,837.0,1,0,1,0,1,837.0,1.0,1
ClearDanglingScratchDir.java,148,85,3,1,0,1,29455.0,3,0,3,0,3,29455.0,3.0,3
ClearFileMetadataRequest.java,32,32,2,2,0,2,8046.0,2,0,2,0,2,8046.0,1.0,1
CliAdapter.java,107,0,1,1,0,1,4658.0,1,0,1,0,1,4658.0,1.0,1
CliConfigs.java,614,59,14,7,2,7,11674.785714285714,14,0,14,0,14,11674.785714285714,2.0,1
CliDriver.java,53,8,4,2,0,2,8306.75,4,0,4,0,4,8306.75,2.0,1
CliOptionsProcessor.java,4,4,2,1,0,1,1018.5,2,0,2,0,2,1018.5,2.0,2
ClientCapabilities.java,457,16,2,2,0,2,5088.0,2,0,2,0,2,5088.0,1.0,1
ClientCapability.java,42,0,1,1,0,1,4162.0,1,0,1,0,1,4162.0,1.0,1
ClientCommandHookFactory.java,84,18,1,1,0,1,56293.0,1,0,1,0,1,56293.0,1.0,1
CloudComputeService.java,186,38,1,1,0,1,21176.0,1,0,1,0,1,21176.0,1.0,1
CloudExecutionContextProvider.java,83,22,1,1,0,1,21176.0,1,0,1,0,1,21176.0,1.0,1
CodahaleMetrics.java,83,46,3,2,0,2,60917.0,3,0,3,0,3,60917.0,1.5,1
ColAndCol.java,733,728,11,2,0,2,10500.363636363636,11,0,11,0,11,10500.363636363636,5.5,1
ColOrCol.java,742,737,11,2,0,2,10500.363636363636,11,0,11,0,11,10500.363636363636,5.5,1
ColumnBasedSet.java,1,1,1,1,0,1,15272.0,1,0,1,0,1,15272.0,1.0,1
ColumnBuffer.java,36,20,2,2,0,2,9275.0,2,0,2,0,2,9275.0,1.0,1
ColumnInfo.java,4,3,1,1,0,1,44309.0,1,0,1,0,1,44309.0,1.0,1
ColumnProjectionUtils.java,65,13,2,2,0,2,51001.0,2,0,2,0,2,51001.0,1.0,1
ColumnPruner.java,7,6,1,1,0,1,96995.0,1,0,1,0,1,96995.0,1.0,1
ColumnPrunerProcCtx.java,262,205,4,2,2,2,135584.75,4,0,4,0,4,135584.75,2.0,1
ColumnPrunerProcFactory.java,156,136,3,3,0,3,34823.333333333336,3,0,3,0,3,34823.333333333336,1.0,1
ColumnStatistics.java,0,36,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
ColumnStatisticsImpl.java,27,1124,2,2,0,2,10653.0,2,0,2,0,2,10653.0,1.0,1
ColumnStatsAutoGatherContext.java,7,6,2,2,0,2,5933.5,2,0,2,0,2,5933.5,1.0,1
ColumnStatsSemanticAnalyzer.java,45,12,5,2,1,2,19336.8,5,0,5,0,5,19336.8,2.5,1
ColumnStatsTask.java,25,6,3,1,0,1,20860.666666666668,3,0,3,0,3,20860.666666666668,3.0,3
ColumnStatsUpdateTask.java,9,5,1,1,0,1,70382.0,1,0,1,0,1,70382.0,1.0,1
ColumnTruncateTask.java,3,3,3,2,0,2,62817.333333333336,3,0,3,0,3,62817.333333333336,1.5,1
ColumnTruncateWork.java,1,4,1,1,0,1,2145.0,1,0,1,0,1,2145.0,1.0,1
ColumnValue.java,0,7,1,1,0,1,4843.0,1,0,1,0,1,4843.0,1.0,1
ColumnVector.java,15,3,2,2,1,2,44389.5,2,0,2,0,2,44389.5,1.0,1
ColumnVectorProducer.java,19,8,5,3,1,3,18735.8,5,0,5,0,5,18735.8,1.6666666666666667,1
ColumnarSerDe.java,2,2,1,1,0,1,6363.0,1,0,1,0,1,6363.0,1.0,1
ColumnarSplitSizeEstimator.java,4,2,1,1,0,1,5521.0,1,0,1,0,1,5521.0,1.0,1
ColumnarStorageBench.java,74,14,4,4,2,4,-2196.25,4,0,4,0,4,-2196.25,1.0,1
CombineEquivalentWorkResolver.java,25,0,1,1,0,1,124069.0,1,0,1,0,1,124069.0,1.0,1
CombineHiveInputFormat.java,48,34,3,3,0,3,16613.333333333332,3,0,3,0,3,16613.333333333332,1.0,1
CombineHiveRecordReader.java,64,3,2,2,0,2,23654.5,2,0,2,0,2,23654.5,1.0,1
CommandProcessorFactory.java,7,0,2,2,0,2,1298.0,2,0,2,0,2,1298.0,1.0,1
CommandUtil.java,3,2,1,1,0,1,14744.0,1,0,1,0,1,14744.0,1.0,1
Commands.java,355,148,14,8,1,8,9390.142857142857,14,1,13,1,13,9390.142857142857,1.75,1
CommonFastHashTable.java,2,2,1,1,1,1,14590.0,1,0,1,0,1,14590.0,1.0,1
CommonJoinOperator.java,252,71,7,5,0,5,14156.42857142857,7,0,7,0,7,14156.42857142857,1.4,1
CommonJoinTaskDispatcher.java,16,13,2,2,0,2,51685.5,2,0,2,0,2,51685.5,1.0,1
CommonMergeJoinOperator.java,17,3,3,2,0,2,609.6666666666666,3,0,3,0,3,609.6666666666666,1.5,1
CompactionInfo.java,18,13,2,2,0,2,5282.5,2,0,2,0,2,5282.5,1.0,1
CompactionRequest.java,162,4,1,1,0,1,10078.0,1,0,1,0,1,10078.0,1.0,1
CompactionResponse.java,583,0,1,1,0,1,6926.0,1,0,1,0,1,6926.0,1.0,1
CompactionTxnHandler.java,78,14,5,2,0,2,21027.0,5,0,5,0,5,21027.0,2.5,2
CompactorMR.java,176,96,11,2,1,2,16176.0,11,0,11,0,11,16176.0,5.5,5
CompactorTest.java,7,4,1,1,0,1,35308.0,1,0,1,0,1,35308.0,1.0,1
CompressionCodec.java,0,69,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
CompressionKind.java,0,27,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
ConcurrentJobRequestsTestBase.java,231,0,1,1,0,1,489.0,1,0,1,0,1,489.0,1.0,1
ConditionalResolverCommonJoin.java,12,11,1,1,0,1,2145.0,1,0,1,0,1,2145.0,1.0,1
ConditionalResolverMergeFiles.java,7,8,2,2,0,2,7270.0,2,0,2,0,2,7270.0,1.0,1
ConstantPropagateProcCtx.java,1,1,1,1,0,1,545.0,1,0,1,0,1,545.0,1.0,1
ConstantPropagateProcFactory.java,15,10,2,2,0,2,502.5,2,0,2,0,2,502.5,1.0,1
ConstantVectorExpression.java,103,70,6,2,0,2,12284.833333333334,6,0,6,0,6,12284.833333333334,3.0,1
Constants.java,71,2,7,6,0,6,21098.0,7,0,7,0,7,21098.0,1.1666666666666667,1
ConsumerFileMetadata.java,31,0,1,1,0,1,1651.0,1,0,1,0,1,1651.0,1.0,1
ConsumerStripeMetadata.java,35,0,1,1,0,1,1651.0,1,0,1,0,1,1651.0,1.0,1
ContainerRunnerImpl.java,241,107,19,4,1,4,12188.947368421053,19,0,19,0,19,12188.947368421053,4.75,1
Context.java,270,81,10,7,1,7,22949.9,10,0,10,0,10,22949.9,1.4285714285714286,1
ContribNegativeCliDriver.java,62,0,1,1,0,1,4658.0,1,0,1,0,1,4658.0,1.0,1
ConvertAstToSearchArg.java,48,28,4,4,0,4,5036.75,4,0,4,0,4,5036.75,1.0,1
ConvertJoinMapJoin.java,262,84,8,6,0,6,12728.125,8,0,8,0,8,12728.125,1.3333333333333333,1
ConvertTreeReaderFactory.java,271,3111,8,4,0,4,19667.25,8,0,8,0,8,19667.25,2.0,1
Converters.java,31,26,3,2,0,2,22580.333333333332,3,0,3,0,3,22580.333333333332,1.5,1
Copy.java,22,10,1,1,0,1,6226.0,1,0,1,0,1,6226.0,1.0,1
CoreAccumuloCliDriver.java,122,12,4,4,0,4,5374.5,4,0,4,0,4,5374.5,1.0,1
CoreBeeLineDriver.java,293,118,3,2,0,2,2482.3333333333335,3,0,3,0,3,2482.3333333333335,1.5,1
CoreBlobstoreCliDriver.java,29,0,1,1,0,1,16511.0,1,0,1,0,1,16511.0,1.0,1
CoreBlobstoreNegativeCliDriver.java,29,0,1,1,0,1,16511.0,1,0,1,0,1,16511.0,1.0,1
CoreCliDriver.java,226,31,6,4,1,4,6543.666666666667,6,0,6,0,6,6543.666666666667,1.5,1
CoreCompareCliDriver.java,170,12,3,3,0,3,3574.3333333333335,3,0,3,0,3,3574.3333333333335,1.0,1
CoreDummy.java,57,0,1,1,0,1,4658.0,1,0,1,0,1,4658.0,1.0,1
CoreHBaseCliDriver.java,146,9,3,3,0,3,3574.3333333333335,3,0,3,0,3,3574.3333333333335,1.0,1
CoreHBaseNegativeCliDriver.java,130,9,3,3,0,3,3574.3333333333335,3,0,3,0,3,3574.3333333333335,1.0,1
CoreNegativeCliDriver.java,151,12,3,3,0,3,3574.3333333333335,3,0,3,0,3,3574.3333333333335,1.0,1
CoreParseNegative.java,161,32,4,4,1,4,5645.0,4,0,4,0,4,5645.0,1.0,1
CorePerfCliDriver.java,152,13,4,4,0,4,67472.25,4,0,4,0,4,67472.25,1.0,1
CreateDatabaseMessage.java,28,0,1,1,0,1,8005.0,1,0,1,0,1,8005.0,1.0,1
CreateFunctionEvent.java,39,0,1,1,0,1,4757.0,1,0,1,0,1,4757.0,1.0,1
CreateFunctionMessage.java,76,0,3,3,0,3,4309.666666666667,3,0,3,0,3,4309.666666666667,1.0,1
CreateIndexMessage.java,76,0,3,3,0,3,4309.666666666667,3,0,3,0,3,4309.666666666667,1.0,1
CreateTableDesc.java,28,5,3,3,0,3,38560.0,3,0,3,0,3,38560.0,1.0,1
CreateTableMessage.java,52,1,3,3,0,3,10993.666666666666,3,0,3,0,3,10993.666666666666,1.0,1
CreateViewDesc.java,129,16,4,3,0,3,18440.25,4,0,4,0,4,18440.25,1.3333333333333333,1
Credentials.java,41,0,1,1,0,1,23696.0,1,0,1,0,1,23696.0,1.0,1
CuckooSetBytes.java,2,2,1,1,1,1,14590.0,1,0,1,0,1,14590.0,1.0,1
CuratorFrameworkSingleton.java,5,4,3,1,0,1,8895.333333333334,3,0,3,0,3,8895.333333333334,3.0,3
CurrentRowDef.java,0,48,1,1,0,1,36831.0,1,0,1,0,1,36831.0,1.0,1
CustomConfigManager.java,23,0,1,1,0,1,16718.0,1,0,1,0,1,16718.0,1.0,1
CustomConfigManagerFactory.java,50,0,1,1,0,1,16718.0,1,0,1,0,1,16718.0,1.0,1
CustomPartitionVertex.java,1,1,1,1,0,1,69426.0,1,0,1,0,1,69426.0,1.0,1
CustomQueryFilterFactory.java,84,0,1,1,0,1,23696.0,1,0,1,0,1,23696.0,1.0,1
CustomSerDe1.java,3,2,1,1,0,1,1479.0,1,0,1,0,1,1479.0,1.0,1
CustomSerDe2.java,3,2,1,1,0,1,1479.0,1,0,1,0,1,1479.0,1.0,1
CustomSerDe3.java,4,3,1,1,0,1,1479.0,1,0,1,0,1,1479.0,1.0,1
CustomSerDe4.java,3,2,1,1,0,1,1479.0,1,0,1,0,1,1479.0,1.0,1
CustomSerDe5.java,3,2,1,1,0,1,1479.0,1,0,1,0,1,1479.0,1.0,1
DAGSummary.java,261,20,4,3,0,3,46161.75,4,0,4,0,4,46161.75,1.3333333333333333,1
DDLSemanticAnalyzer.java,145,100,15,11,1,11,16813.266666666666,15,0,15,0,15,16813.266666666666,1.3636363636363635,1
DDLTask.java,640,223,45,23,5,23,26602.2,45,1,44,1,44,26602.2,1.9565217391304348,1
DDLWork.java,35,1,3,2,0,2,15045.333333333334,3,0,3,0,3,15045.333333333334,1.5,1
DaemonId.java,12,5,1,1,0,1,10471.0,1,0,1,0,1,10471.0,1.0,1
DagUtils.java,112,14,4,3,0,3,12969.75,4,0,4,0,4,12969.75,1.3333333333333333,1
DataCache.java,5,2,1,1,1,1,88651.0,1,0,1,0,1,88651.0,1.0,1
DataReader.java,0,76,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
DataReaderProperties.java,0,124,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
DataWritableReadSupport.java,170,42,5,4,2,4,26771.8,5,0,5,0,5,26771.8,1.25,1
DataWritableWriteSupport.java,14,14,2,2,2,2,6042.0,2,0,2,0,2,6042.0,1.0,1
DataWritableWriter.java,12,11,3,3,2,3,8546.666666666666,3,0,3,0,3,8546.666666666666,1.0,1
DatabaseAccessor.java,34,0,1,1,0,1,16718.0,1,0,1,0,1,16718.0,1.0,1
DatabaseAccessorFactory.java,53,0,1,1,0,1,16718.0,1,0,1,0,1,16718.0,1.0,1
DatabaseProduct.java,75,0,1,1,0,1,166.0,1,0,1,0,1,166.0,1.0,1
DatabaseType.java,21,0,1,1,0,1,16718.0,1,0,1,0,1,16718.0,1.0,1
DateColSubtractDateColumn.java,12,8,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
DateColSubtractDateScalar.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
DateColumnStatistics.java,0,39,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
DateParser.java,86,2,4,4,0,4,9133.5,4,0,4,0,4,9133.5,1.0,1
DateScalarSubtractDateColumn.java,15,10,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
DateUtils.java,60,40,5,1,0,1,11595.6,5,0,5,0,5,11595.6,5.0,5
DateWritable.java,57,11,1,1,0,1,4843.0,1,0,1,0,1,4843.0,1.0,1
DbLockManager.java,18,20,3,3,0,3,13013.666666666666,3,0,3,0,3,13013.666666666666,1.0,1
DbNotificationListener.java,392,147,12,6,1,6,20444.833333333332,12,0,12,0,12,20444.833333333332,2.0,1
DbTxnManager.java,197,193,11,5,0,5,19444.272727272728,11,0,11,0,11,19444.272727272728,2.2,1
DebugUtils.java,1,0,1,1,0,1,1651.0,1,0,1,0,1,1651.0,1.0,1
DecimalColumnInList.java,33,23,6,1,0,1,11922.333333333334,6,0,6,0,6,11922.333333333334,6.0,6
DecimalColumnStatistics.java,0,46,1,1,0,1,7750.0,1,0,1,0,1,7750.0,1.0,1
