Name,LinesAdded,LinesDeleted,CommitCount,DeveloperCount,BugFixCount,CumulativeDeveloperCount,AverageTimeBetweenChanges,CumulativeCommitCount,ChangedComments,UnchangedComments,CumulativeChangedComments,CumulativeUnchangedComments,CumulativeAverageTimeBetweenChanges,AverageExpertise,MinimumExpertise
CompactionTxnHandler.java,4,0,1,1,0,1,144014.0,1,0,1,0,1,144014.0,1.0,1
CompactorMR.java,6,2,1,1,0,1,1181.0,1,0,1,0,1,1181.0,1.0,1
ConstantVectorExpression.java,4,4,1,1,0,1,6191.0,1,0,1,0,1,6191.0,1.0,1
Context.java,10,0,1,1,0,1,39669.0,1,0,1,0,1,39669.0,1.0,1
ConvertAstToSearchArg.java,4,4,1,1,0,1,73514.0,1,0,1,0,1,73514.0,1.0,1
ConvertTreeReaderFactory.java,210,158,4,2,0,2,17092.25,4,0,4,0,4,17092.25,2.0,2
Credentials.java,41,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
CustomPartitionVertex.java,1,1,1,1,0,1,70826.0,1,0,1,0,1,70826.0,1.0,1
CustomQueryFilterFactory.java,84,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
DDLSemanticAnalyzer.java,0,1,1,1,0,1,1803.0,1,0,1,0,1,1803.0,1.0,1
DDLTask.java,14,1,1,1,0,1,148598.0,1,0,1,0,1,148598.0,1.0,1
DagUtils.java,93,1,1,1,0,1,6666.0,1,0,1,0,1,6666.0,1.0,1
DateParser.java,17,0,1,1,0,1,49290.0,1,0,1,0,1,49290.0,1.0,1
DbNotificationListener.java,11,4,2,2,1,2,14948.0,2,0,2,0,2,14948.0,1.0,1
DbTxnManager.java,97,17,3,3,0,3,109569.0,3,0,3,0,3,109569.0,1.0,1
DelimitedInputWriter.java,37,10,1,1,0,1,84.0,1,0,1,0,1,84.0,1.0,1
DeserializeRead.java,5,1,1,1,0,1,34867.0,1,0,1,0,1,34867.0,1.0,1
DfsProcessor.java,1,1,1,1,1,1,81456.0,1,0,1,0,1,81456.0,1.0,1
DirSearch.java,52,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
DirSearchFactory.java,37,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
Driver.java,514,196,7,7,0,7,82895.57142857143,7,0,7,0,7,82895.57142857143,1.0,1
EncodedReaderImpl.java,5,11,1,1,1,1,3013.0,1,0,1,0,1,3013.0,1.0,1
EncodedTreeReaderFactory.java,22,9,1,1,0,1,289626.0,1,0,1,0,1,289626.0,1.0,1
ErrorMsg.java,2,0,1,1,0,1,12745.0,1,0,1,0,1,12745.0,1.0,1
EvictionDispatcher.java,2,2,1,1,0,1,314930.0,1,0,1,0,1,314930.0,1.0,1
ExecDriver.java,5,1,1,1,0,1,1067.0,1,0,1,0,1,1067.0,1.0,1
ExecuteStatementOperation.java,1,1,1,1,0,1,1883.0,1,0,1,0,1,1883.0,1.0,1
ExprNodeDescUtils.java,5,1,1,1,0,1,82638.0,1,0,1,0,1,82638.0,1.0,1
ExprWalkerInfo.java,12,0,1,1,0,1,66266.0,1,0,1,0,1,66266.0,1.0,1
ExprWalkerProcFactory.java,4,3,1,1,0,1,66266.0,1,0,1,0,1,66266.0,1.0,1
ExternalCache.java,18,21,1,1,0,1,1481.0,1,0,1,0,1,1481.0,1.0,1
FSStatsPublisher.java,8,1,1,1,0,1,8511.0,1,0,1,0,1,8511.0,1.0,1
FakeDerby.java,424,0,1,1,0,1,38741.0,1,0,1,0,1,38741.0,1.0,1
FetchOperator.java,4,0,1,1,0,1,36714.0,1,0,1,0,1,36714.0,1.0,1
FetchTask.java,3,1,1,1,0,1,36714.0,1,0,1,0,1,36714.0,1.0,1
FetchWork.java,14,0,1,1,0,1,6973.0,1,0,1,0,1,6973.0,1.0,1
FileMetaInfo.java,0,64,1,1,0,1,1481.0,1,0,1,0,1,1481.0,1.0,1
FileOutputCommitterContainer.java,32,32,1,1,0,1,265.0,1,0,1,0,1,265.0,1.0,1
FileSinkDesc.java,23,0,2,2,0,2,7742.0,2,0,2,0,2,7742.0,1.0,1
FileSinkOperator.java,24,20,5,3,0,3,8323.6,5,0,5,0,5,8323.6,1.6666666666666667,1
FileUtils.java,21,8,2,2,0,2,5881.0,2,0,2,0,2,5881.0,1.0,1
Filter.java,36,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
FilterFactory.java,33,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
FilterStringColLikeStringScalar.java,2,1,1,1,0,1,6610.0,1,0,1,0,1,6610.0,1.0,1
GenMapRedUtils.java,8,8,1,1,0,1,8511.0,1,0,1,0,1,8511.0,1.0,1
GenTezUtils.java,2,1,1,1,0,1,8511.0,1,0,1,0,1,8511.0,1.0,1
GetOpenTxnsResponse.java,104,1,1,1,0,1,675.0,1,0,1,0,1,675.0,1.0,1
GroupFilterFactory.java,90,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
HBaseImport.java,65,0,1,1,0,1,89688.0,1,0,1,0,1,89688.0,1.0,1
HBaseReadWrite.java,117,1,1,1,0,1,89688.0,1,0,1,0,1,89688.0,1.0,1
HBaseStore.java,110,14,2,2,0,2,45599.0,2,0,2,0,2,45599.0,1.0,1
HBaseUtils.java,94,1,1,1,0,1,89688.0,1,0,1,0,1,89688.0,1.0,1
HCatBaseTest.java,4,0,2,1,0,1,22704.5,2,0,2,0,2,22704.5,2.0,2
HCatCli.java,2,2,2,1,0,1,25958.5,2,0,2,0,2,25958.5,2.0,2
HCatLoader.java,34,0,1,1,0,1,101227.0,1,0,1,0,1,101227.0,1.0,1
HCatMapReduceTest.java,2,2,1,1,0,1,265.0,1,0,1,0,1,265.0,1.0,1
Hadoop23Shims.java,12,2,1,1,0,1,1343.0,1,0,1,0,1,1343.0,1.0,1
HadoopJobExecHelper.java,13,12,1,1,0,1,583.0,1,0,1,0,1,583.0,1.0,1
HadoopThriftAuthBridge.java,25,4,1,1,0,1,7596.0,1,0,1,0,1,7596.0,1.0,1
HashTableLoader.java,2,0,1,1,0,1,3151.0,1,0,1,0,1,3151.0,1.0,1
HbaseMetastoreProto.java,1992,19,1,1,0,1,89688.0,1,0,1,0,1,89688.0,1.0,1
Hive.java,68,18,7,7,0,7,31967.428571428572,7,0,7,0,7,31967.428571428572,1.0,1
HiveAggregate.java,12,0,1,1,0,1,64414.0,1,0,1,0,1,64414.0,1.0,1
HiveAlterHandler.java,3,3,1,1,0,1,1037648.0,1,0,1,0,1,1037648.0,1.0,1
HiveAuthFactory.java,10,0,1,1,0,1,7596.0,1,0,1,0,1,7596.0,1.0,1
HiveConf.java,142,52,18,7,1,7,69045.88888888889,18,0,18,0,18,69045.88888888889,2.5714285714285716,1
HiveConfUtil.java,127,40,4,2,0,2,127829.5,4,0,4,0,4,127829.5,2.0,1
HiveConnection.java,40,54,2,1,0,1,7060.0,2,0,2,0,2,7060.0,2.0,2
HiveEndPoint.java,22,12,2,2,0,2,216.0,2,0,2,0,2,216.0,1.0,1
HiveHBaseTableInputFormat.java,4,1,1,1,0,1,22.0,1,0,1,0,1,22.0,1.0,1
HiveHFileOutputFormat.java,10,3,1,1,0,1,100474.0,1,0,1,0,1,100474.0,1.0,1
HiveInputFormat.java,1,3,1,1,0,1,14522.0,1,0,1,0,1,14522.0,1.0,1
HiveMetaStore.java,207,96,8,6,0,6,186002.125,8,0,8,0,8,186002.125,1.3333333333333333,1
HiveMetaStoreChecker.java,9,3,2,2,0,2,13337.0,2,0,2,0,2,13337.0,1.0,1
HiveMetaStoreClient.java,11,0,2,2,0,2,752.5,2,0,2,0,2,752.5,1.0,1
HiveOperation.java,3,1,1,1,0,1,1803.0,1,0,1,0,1,1803.0,1.0,1
HivePointLookupOptimizerRule.java,14,17,1,1,0,1,47949.0,1,0,1,0,1,47949.0,1.0,1
HivePreFilteringRule.java,14,11,1,1,0,1,47949.0,1,0,1,0,1,47949.0,1.0,1
HiveProjectMergeRule.java,43,3,1,1,0,1,32176.0,1,0,1,0,1,32176.0,1.0,1
HiveRelColumnsAlignment.java,262,0,1,1,0,1,64414.0,1,0,1,0,1,64414.0,1.0,1
HiveRelMdPredicates.java,520,8,2,1,0,1,62313.0,2,0,2,0,2,62313.0,2.0,2
HiveRexUtil.java,168,4,3,1,0,1,62913.333333333336,3,0,3,0,3,62913.333333333336,3.0,3
HiveServer2.java,18,12,2,2,0,2,16635.5,2,0,2,0,2,16635.5,1.0,1
HiveSession.java,3,0,1,1,0,1,1883.0,1,0,1,0,1,1883.0,1.0,1
HiveSessionImpl.java,110,54,4,4,0,4,2238.75,4,0,4,0,4,2238.75,1.0,1
HiveSessionImplwithUGI.java,2,1,1,1,0,1,1883.0,1,0,1,0,1,1883.0,1.0,1
HiveSortLimitPullUpConstantsRule.java,10,1,1,1,0,1,102967.0,1,0,1,0,1,102967.0,1.0,1
HiveSparkClientFactory.java,23,21,4,2,0,2,143394.75,4,0,4,0,4,143394.75,2.0,1
HiveUtils.java,36,23,3,2,0,2,46711.333333333336,3,0,3,0,3,46711.333333333336,1.5,1
HouseKeeperServiceBase.java,1,1,1,1,0,1,95332.0,1,0,1,0,1,95332.0,1.0,1
HttpServer.java,4,2,2,2,0,2,146384.5,2,0,2,0,2,146384.5,1.0,1
HybridHashTableContainer.java,66,25,5,2,0,2,59112.6,5,0,5,0,5,59112.6,2.5,1
IncompleteCb.java,37,0,1,1,1,1,3013.0,1,0,1,0,1,3013.0,1.0,1
IntervalDayTimeColumnVector.java,19,0,1,1,0,1,134.0,1,0,1,0,1,134.0,1.0,1
LazyBinaryDeserializeRead.java,83,63,1,1,0,1,34867.0,1,0,1,0,1,34867.0,1.0,1
LazySimpleDeserializeRead.java,49,13,1,1,0,1,34867.0,1,0,1,0,1,34867.0,1.0,1
LdapAuthenticationProviderImpl.java,80,594,2,1,0,1,133548.5,2,0,2,0,2,133548.5,2.0,2
LdapSearch.java,155,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
LdapSearchFactory.java,64,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
LdapTestUtils.java,126,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
LdapUtils.java,228,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
LimitPushdownOptimizer.java,91,6,2,1,0,1,64414.0,2,0,2,0,2,64414.0,2.0,2
LlapDaemon.java,3,3,2,2,0,2,12473.0,2,0,2,0,2,12473.0,1.0,1
LlapInputFormat.java,62,21,2,1,0,1,2645.5,2,0,2,0,2,2645.5,2.0,2
LlapIoImpl.java,17,19,1,1,0,1,314930.0,1,0,1,0,1,314930.0,1.0,1
LlapOutputFormat.java,2,1,1,1,0,1,24542.0,1,0,1,0,1,24542.0,1.0,1
LlapServiceDriver.java,35,11,3,3,0,3,74764.0,3,0,3,0,3,74764.0,1.0,1
LlapServlet.java,2,1,1,1,1,1,12876.0,1,0,1,0,1,12876.0,1.0,1
LlapStatusOptionsProcessor.java,28,10,1,1,1,1,12876.0,1,0,1,0,1,12876.0,1.0,1
LlapStatusServiceDriver.java,124,19,2,1,1,1,7752.5,2,0,2,0,2,7752.5,2.0,2
LlapTaskReporter.java,2,2,1,1,1,1,154788.0,1,0,1,0,1,154788.0,1.0,1
LlapTaskSchedulerService.java,113,42,4,2,0,2,92206.5,4,0,4,0,4,92206.5,2.0,2
LlapTokenChecker.java,8,5,2,1,0,1,1971.0,2,0,2,0,2,1971.0,2.0,2
LlapUtil.java,13,6,3,3,0,3,18393.333333333332,3,0,3,0,3,18393.333333333332,1.0,1
LlapZookeeperRegistryImpl.java,40,42,3,1,0,1,115473.33333333333,3,0,3,0,3,115473.33333333333,3.0,3
LocalCache.java,44,43,1,1,0,1,1481.0,1,0,1,0,1,1481.0,1.0,1
LogUtils.java,44,22,3,1,0,1,138662.0,3,0,3,0,3,138662.0,3.0,3
LowLevelCache.java,3,0,1,1,0,1,314930.0,1,0,1,0,1,314930.0,1.0,1
LowLevelCacheImpl.java,4,3,2,1,1,1,158971.5,2,0,2,0,2,158971.5,2.0,2
LowLevelCacheMemoryManager.java,5,5,1,1,0,1,750.0,1,0,1,0,1,750.0,1.0,1
LowLevelCachePolicy.java,2,0,1,1,0,1,750.0,1,0,1,0,1,750.0,1.0,1
LowLevelFifoCachePolicy.java,18,4,1,1,0,1,750.0,1,0,1,0,1,750.0,1.0,1
LowLevelLrfuCachePolicy.java,128,34,1,1,0,1,750.0,1,0,1,0,1,750.0,1.0,1
MapJoinOperator.java,24,10,4,4,1,4,52981.5,4,0,4,0,4,52981.5,1.0,1
MapRecordProcessor.java,36,7,3,3,2,3,56480.333333333336,3,0,3,0,3,56480.333333333336,1.0,1
MapWork.java,28,0,1,1,0,1,724.0,1,0,1,0,1,724.0,1.0,1
MapredContext.java,3,1,1,1,1,1,154788.0,1,0,1,0,1,154788.0,1.0,1
MapredLocalTask.java,7,6,5,3,0,3,137707.6,5,0,5,0,5,137707.6,1.6666666666666667,1
MaskAndFilterInfo.java,3,1,1,1,0,1,39669.0,1,0,1,0,1,39669.0,1.0,1
MemoryManager.java,2,1,1,1,0,1,750.0,1,0,1,0,1,750.0,1.0,1
MergeFileRecordProcessor.java,7,3,2,2,2,2,79785.5,2,0,2,0,2,79785.5,1.0,1
MetaStoreDirectSql.java,32,37,2,2,0,2,11207.0,2,0,2,0,2,11207.0,1.0,1
MetaStoreUtils.java,27,0,1,1,0,1,5270.0,1,0,1,0,1,5270.0,1.0,1
MetadataOperation.java,1,1,1,1,0,1,2297.0,1,0,1,0,1,2297.0,1.0,1
MiniHS2.java,4,0,1,1,0,1,28001.0,1,0,1,0,1,28001.0,1.0,1
MoveTask.java,2,1,2,2,0,2,4646.5,2,0,2,0,2,4646.5,1.0,1
NullScanOptimizer.java,12,0,1,1,1,1,15.0,1,0,1,0,1,15.0,1.0,1
ObjectCacheFactory.java,3,2,1,1,1,1,4783.0,1,0,1,0,1,4783.0,1.0,1
ObjectStore.java,147,45,5,4,0,4,69948.2,5,0,5,0,5,69948.2,1.25,1
OpProcFactory.java,2,0,1,1,0,1,66266.0,1,0,1,0,1,66266.0,1.0,1
Operation.java,14,14,3,1,0,1,1667.0,3,0,3,0,3,1667.0,3.0,3
Operation2Privilege.java,5,2,1,1,0,1,1803.0,1,0,1,0,1,1803.0,1.0,1
OperationManager.java,10,0,1,1,0,1,895.0,1,0,1,0,1,895.0,1.0,1
Operator.java,1,0,1,1,1,1,154788.0,1,0,1,0,1,154788.0,1.0,1
OrcColumnVectorProducer.java,3,3,2,2,0,2,159748.5,2,0,2,0,2,159748.5,1.0,1
OrcEncodedDataConsumer.java,57,6,3,1,0,1,98087.66666666667,3,0,3,0,3,98087.66666666667,3.0,3
OrcEncodedDataReader.java,43,20,5,3,1,3,64536.8,5,0,5,0,5,64536.8,1.6666666666666667,1
OrcFile.java,24,14,2,1,0,1,1481.0,2,0,2,0,2,1481.0,2.0,2
OrcFileEstimateErrors.java,5,1,1,1,1,1,3013.0,1,0,1,0,1,3013.0,1.0,1
OrcFileFormatProxy.java,7,5,1,1,0,1,1481.0,1,0,1,0,1,1481.0,1.0,1
OrcInputFormat.java,261,194,7,3,0,3,6480.285714285715,7,0,7,0,7,6480.285714285715,2.3333333333333335,1
OrcNewInputFormat.java,1,1,1,1,0,1,19.0,1,0,1,0,1,19.0,1.0,1
OrcNewSplit.java,16,36,1,1,0,1,1481.0,1,0,1,0,1,1481.0,1.0,1
OrcProto.java,887,3,1,1,0,1,1481.0,1,0,1,0,1,1481.0,1.0,1
OrcRawRecordMerger.java,2,2,1,1,0,1,33388.0,1,0,1,0,1,33388.0,1.0,1
OrcRecordUpdater.java,8,7,1,1,0,1,2676.0,1,0,1,0,1,2676.0,1.0,1
OrcSplit.java,51,44,1,1,0,1,1481.0,1,0,1,0,1,1481.0,1.0,1
OrcStripeMetadata.java,8,0,1,1,0,1,289626.0,1,0,1,0,1,289626.0,1.0,1
OrcTail.java,140,0,1,1,0,1,1481.0,1,0,1,0,1,1481.0,1.0,1
OrcUtils.java,11,0,1,1,0,1,1481.0,1,0,1,0,1,1481.0,1.0,1
PTFOperator.java,2,0,2,1,0,1,7770.5,2,0,2,0,2,7770.5,2.0,2
ParseContext.java,25,0,1,1,0,1,407.0,1,0,1,0,1,407.0,1.0,1
PartitionPruner.java,4,2,1,1,0,1,19748.0,1,0,1,0,1,19748.0,1.0,1
PcrExprProcFactory.java,211,212,1,1,0,1,407.0,1,0,1,0,1,407.0,1.0,1
PerfLogger.java,5,2,2,2,0,2,67678.5,2,0,2,0,2,67678.5,1.0,1
PlanModifierForASTConv.java,14,3,1,1,0,1,64414.0,1,0,1,0,1,64414.0,1.0,1
PlanUtils.java,8,1,1,1,0,1,134368.0,1,0,1,0,1,134368.0,1.0,1
QTestUtil.java,2,1,2,1,0,1,1559.0,2,0,2,0,2,1559.0,2.0,2
Query.java,154,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
QueryDisplay.java,6,6,1,1,0,1,98036.0,1,0,1,0,1,98036.0,1.0,1
QueryFactory.java,135,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
RandomRowObjectSource.java,0,423,1,1,0,1,34867.0,1,0,1,0,1,34867.0,1.0,1
ReadPipeline.java,3,0,1,1,0,1,4567.0,1,0,1,0,1,4567.0,1.0,1
Reader.java,8,1,1,1,0,1,1481.0,1,0,1,0,1,1481.0,1.0,1
ReaderImpl.java,132,398,3,2,1,2,22435.0,3,0,3,0,3,22435.0,1.5,1
RecordProcessor.java,2,0,1,1,1,1,154788.0,1,0,1,0,1,154788.0,1.0,1
RecordReaderImpl.java,36,27,2,2,0,2,75.0,2,0,2,0,2,75.0,1.0,1
ReduceRecordProcessor.java,28,9,2,2,2,2,79785.5,2,0,2,0,2,79785.5,1.0,1
ReduceRecordSource.java,9,1,1,1,0,1,34867.0,1,0,1,0,1,34867.0,1.0,1
ReduceSinkDeDuplication.java,37,10,1,1,0,1,64414.0,1,0,1,0,1,64414.0,1.0,1
Registry.java,1,10,1,1,1,1,15225.0,1,0,1,0,1,15225.0,1.0,1
ResetProcessor.java,101,8,1,1,0,1,6.0,1,0,1,0,1,6.0,1.0,1
ResourceDownloader.java,4,1,1,1,1,1,15225.0,1,0,1,0,1,15225.0,1.0,1
RetryingHMSHandler.java,3,3,1,1,0,1,18690.0,1,0,1,0,1,18690.0,1.0,1
RowContainer.java,12,18,3,2,0,2,46711.333333333336,3,0,3,0,3,46711.333333333336,1.5,1
SMBMapJoinOperator.java,8,1,2,1,0,1,17879.0,2,0,2,0,2,17879.0,2.0,2
SQLAuthorizationUtils.java,74,11,1,1,0,1,2050.0,1,0,1,0,1,2050.0,1.0,1
SQLOperation.java,103,73,6,4,0,4,14101.333333333334,6,0,6,0,6,14101.333333333334,1.5,1
SQLOperationDisplay.java,1,1,1,1,0,1,821.0,1,0,1,0,1,821.0,1.0,1
SchemaEvolution.java,207,55,4,3,0,3,16900.75,4,0,4,0,4,16900.75,1.3333333333333333,1
SearchResultHandler.java,163,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
SecretManager.java,22,7,3,1,0,1,138929.66666666666,3,0,3,0,3,138929.66666666666,3.0,3
SemanticAnalyzer.java,142,52,12,4,1,4,30298.5,12,0,12,0,12,30298.5,3.0,2
SemanticAnalyzerFactory.java,2,1,1,1,0,1,1803.0,1,0,1,0,1,1803.0,1.0,1
SerdeRandomRowSource.java,423,0,1,1,0,1,34867.0,1,0,1,0,1,34867.0,1.0,1
SerializationUtilities.java,2,0,1,1,0,1,8440.0,1,0,1,0,1,8440.0,1.0,1
SerializeWrite.java,1,1,1,1,0,1,34867.0,1,0,1,0,1,34867.0,1.0,1
Server.java,4,4,1,1,1,1,470244.0,1,0,1,0,1,470244.0,1.0,1
SessionManager.java,4,2,2,2,0,2,14050.0,2,0,2,0,2,14050.0,1.0,1
SessionState.java,53,10,3,3,0,3,4225.666666666667,3,0,3,0,3,4225.666666666667,1.0,1
SetProcessor.java,37,5,3,3,0,3,46843.666666666664,3,0,3,0,3,46843.666666666664,1.0,1
SigningSecretManager.java,3,1,1,1,0,1,295468.0,1,0,1,0,1,295468.0,1.0,1
SimpleAllocator.java,1,0,1,1,0,1,314930.0,1,0,1,0,1,314930.0,1.0,1
SimpleBufferManager.java,31,2,1,1,0,1,314930.0,1,0,1,0,1,314930.0,1.0,1
SparkClientImpl.java,13,12,2,1,0,1,29990.0,2,0,2,0,2,29990.0,2.0,2
StatsCollectionContext.java,9,0,1,1,0,1,8511.0,1,0,1,0,1,8511.0,1.0,1
StatsOptimizer.java,42,19,2,1,0,1,25382.5,2,0,2,0,2,25382.5,2.0,2
StatsRulesProcFactory.java,53,9,3,2,0,2,34857.333333333336,3,0,3,0,3,34857.333333333336,1.5,1
StatsUtils.java,1,1,1,1,0,1,698.0,1,0,1,0,1,698.0,1.0,1
StreamingConnection.java,6,0,1,1,0,1,84.0,1,0,1,0,1,84.0,1.0,1
StreamingOutputFormat.java,25,0,1,1,0,1,24542.0,1,0,1,0,1,24542.0,1.0,1
StrictJsonWriter.java,19,7,1,1,0,1,84.0,1,0,1,0,1,84.0,1.0,1
TCLIService_types.cpp,5,3,1,1,0,1,13401.0,1,0,1,0,1,13401.0,1.0,1
TOpenSessionReq.java,2,2,1,1,0,1,6303.0,1,0,1,0,1,6303.0,1.0,1
TOpenSessionResp.java,2,2,1,1,0,1,6303.0,1,0,1,0,1,6303.0,1.0,1
TProtocolVersion.java,4,1,1,1,0,1,13401.0,1,0,1,0,1,13401.0,1.0,1
TableMask.java,43,23,1,1,0,1,39669.0,1,0,1,0,1,39669.0,1.0,1
TaskCompiler.java,11,2,2,1,0,1,3820.5,2,0,2,0,2,3820.5,2.0,2
TempletonStorage.java,1,1,1,1,1,1,470244.0,1,0,1,0,1,470244.0,1.0,1
TempletonUtils.java,7,5,3,1,0,1,138662.0,3,0,3,0,3,138662.0,3.0,3
TestAcidOnTez.java,256,0,1,1,0,1,2667.0,1,0,1,0,1,2667.0,1.0,1
TestAcidUtils.java,111,26,3,1,0,1,4867.0,3,0,3,0,3,4867.0,3.0,3
TestAvroDeserializer.java,4,2,1,1,0,1,17942.0,1,0,1,0,1,17942.0,1.0,1
TestAvroSerdeUtils.java,28,8,1,1,0,1,17942.0,1,0,1,0,1,17942.0,1.0,1
TestBeeLineExceptionHandling.java,72,0,1,1,0,1,131268.0,1,0,1,0,1,131268.0,1.0,1
TestBeeLineWithArgs.java,35,6,3,3,0,3,35122.0,3,0,3,0,3,35122.0,1.0,1
TestBinarySortableFast.java,8,13,1,1,0,1,34867.0,1,0,1,0,1,34867.0,1.0,1
TestBloomFilter.java,6,0,1,1,0,1,152278.0,1,0,1,0,1,152278.0,1.0,1
TestBuddyAllocator.java,1,1,1,1,0,1,750.0,1,0,1,0,1,750.0,1.0,1
TestBytesBytesMultiHashMap.java,0,2,1,1,0,1,34867.0,1,0,1,0,1,34867.0,1.0,1
TestCBOMaxNumToCNF.java,83,0,1,1,0,1,47949.0,1,0,1,0,1,47949.0,1.0,1
TestChainFilter.java,103,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
TestColumn.java,1,1,1,1,0,1,13297.0,1,0,1,0,1,13297.0,1.0,1
TestColumnAccess.java,3,0,1,1,0,1,45144.0,1,0,1,0,1,45144.0,1.0,1
TestCommands.java,3,1,1,1,0,1,45144.0,1,0,1,0,1,45144.0,1.0,1
TestCompactor.java,4,0,1,1,0,1,675.0,1,0,1,0,1,675.0,1.0,1
TestConvertAstToSearchArg.java,1,1,1,1,0,1,73514.0,1,0,1,0,1,73514.0,1.0,1
TestCustomPartitionVertex.java,60,0,2,2,0,2,150298.5,2,0,2,0,2,150298.5,1.0,1
TestCustomQueryFilter.java,85,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
TestDateParser.java,17,0,1,1,0,1,49290.0,1,0,1,0,1,49290.0,1.0,1
TestDbNotificationListener.java,46,2,3,3,1,3,25303.0,3,0,3,0,3,25303.0,1.0,1
TestDbTxnManager.java,3,0,1,1,0,1,45144.0,1,0,1,0,1,45144.0,1.0,1
TestDbTxnManager2.java,256,126,3,3,0,3,71185.66666666667,3,0,3,0,3,71185.66666666667,1.0,1
TestDummyTxnManager.java,3,0,1,1,0,1,45144.0,1,0,1,0,1,45144.0,1.0,1
TestE2EScenarios.java,3,0,1,1,0,1,45144.0,1,0,1,0,1,45144.0,1.0,1
TestExecDriver.java,2,0,1,1,0,1,45144.0,1,0,1,0,1,45144.0,1.0,1
TestGroupFilter.java,101,0,1,1,0,1,90182.0,1,0,1,0,1,90182.0,1.0,1
TestHBaseImport.java,27,2,1,1,0,1,89688.0,1,0,1,0,1,89688.0,1.0,1
