Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode,BugStatus,Priority,LinesAdded,LinesDeleted,CommitCount,DeveloperCount,BugFixCount,CumulativeDeveloperCount,AverageTimeBetweenChanges,CumulativeCommitCount,ChangedComments,UnchangedComments,CumulativeChangedComments,CumulativeUnchangedComments,CumulativeAverageTimeBetweenChanges,AverageExpertise,MinimumExpertise
DruidRecordWriterTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,240.0,240.0,3.0,1.0,0.0,1.0,2048420.0,3.0,0.0,3.0,0.0,3.0,2048420.0,3.0,3.0
DruidRules.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,591.0,591.0,2.0,2.0,0.0,2.0,209454.0,2.0,0.0,2.0,0.0,2.0,209454.0,1.0,1.0
DruidScanQueryRecordReader.java,8.0,0.0,8.0,0.0,2.0,2.0,13.0,13.0,0.0,2.0,0.0,1.0,6.0,0.0,6.0,6.0,2.0,6.0,19.0,0.0,0.0,1.0,5.0,13.0,102.0,15.0,65.0,33.0,24.0,22.0,33.0,36.0,48.0,27.0,26.0,12.0,3.0,3.0,2.0,21.0,21.0,"0,34",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,5.0,103.0,1.0,2.0,2.0,0.0,2.0,3585.0,2.0,0.0,2.0,0.0,2.0,3585.0,1.0,1.0
DruidSchema.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,51.0,51.0,2.0,2.0,0.0,2.0,209454.0,2.0,0.0,2.0,0.0,2.0,209454.0,1.0,1.0
DruidSelectQueryRecordReader.java,8.0,0.0,7.0,0.0,2.0,2.0,13.0,13.0,0.0,2.0,0.0,1.0,6.0,0.0,6.0,6.0,2.0,6.0,19.0,0.0,0.0,1.0,5.0,13.0,101.0,15.0,64.0,33.0,24.0,22.0,36.0,34.0,44.0,25.0,24.0,10.0,3.0,3.0,1.0,29.0,25.0,"0,34",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,151.0,53.0,11.0,6.0,2.0,6.0,604017.2727272727,11.0,0.0,11.0,0.0,11.0,604017.2727272727,1.8333333333333333,1.0
DruidSerDe.java,23.0,1.0,21.0,2.0,4.0,2.0,85.0,85.0,2.0,2.0,0.0,1.0,16.0,0.0,16.0,11.0,4.0,11.0,20.0,0.0,3.0,1.0,7.0,100.0,483.0,24.0,416.0,142.0,265.0,47.0,150.0,238.0,275.0,131.0,165.0,64.0,17.0,2.0,2.0,28.5,27.5,"0,11",64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,1177.0,639.0,27.0,7.0,2.0,7.0,281763.77777777775,27.0,0.0,27.0,0.0,27.0,281763.77777777775,3.857142857142857,1.0
DruidSerDeUtils.java,22.0,0.0,16.0,6.0,5.0,1.0,5.0,5.0,0.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,68.0,8.0,32.0,16.0,19.0,28.0,3.0,21.0,24.0,16.0,9.0,5.0,5.0,1.0,1.0,0.0,0.0,"0,88",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,143.0,74.0,9.0,6.0,2.0,6.0,739649.7777777778,9.0,0.0,9.0,0.0,9.0,739649.7777777778,1.5,1.0
DruidSqlOperatorConverter.java,12.0,1.0,11.0,1.0,2.0,1.0,16.0,16.0,0.0,2.0,1.0,1.0,6.0,0.0,6.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,12.0,126.0,10.0,89.0,38.0,46.0,27.0,12.0,45.0,57.0,34.0,26.0,5.0,7.0,1.0,3.0,50.0,50.0,"0,30",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,126.0,0.0,1.0,1.0,0.0,1.0,2496.0,1.0,0.0,1.0,0.0,1.0,2496.0,1.0,1.0
DruidStorageHandler.java,13.0,1.0,12.0,1.0,2.0,3.0,112.0,112.0,2.0,2.0,11.0,6.0,72.0,0.0,72.0,48.0,5.0,59.0,63.0,0.0,25.0,3.0,31.0,314.0,1126.0,116.0,935.0,316.0,589.0,86.0,386.0,367.0,516.0,250.0,339.0,159.0,11.0,2.0,4.0,48.5,40.0,"0,09",161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,1800.0,616.0,33.0,9.0,1.0,9.0,226413.8787878788,33.0,0.0,33.0,0.0,33.0,226413.8787878788,3.6666666666666665,1.0
DruidStorageHandlerInfo.java,12.0,0.0,12.0,0.0,2.0,4.0,8.0,8.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,72.0,7.0,45.0,13.0,26.0,20.0,13.0,25.0,33.0,11.0,24.0,6.0,5.0,1.0,1.0,0.0,0.0,"0,44",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,72.0,0.0,1.0,1.0,0.0,1.0,42.0,1.0,0.0,1.0,0.0,1.0,42.0,1.0,1.0
DruidStorageHandlerTest.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,224.0,224.0,2.0,1.0,0.0,1.0,3072211.5,2.0,0.0,2.0,0.0,2.0,3072211.5,2.0,2.0
DruidStorageHandlerUtils.java,27.0,1.0,21.0,5.0,3.0,1.0,134.0,134.0,0.0,2.0,22.0,17.0,31.0,0.0,32.0,1.0,0.0,23.0,23.0,1.0,3.0,0.0,19.0,204.0,878.0,55.0,663.0,263.0,408.0,162.0,209.0,296.0,364.0,214.0,194.0,78.0,14.0,1.0,4.0,0.0,0.0,"0,24",78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,2115.0,978.0,31.0,9.0,2.0,9.0,221652.4193548387,31.0,0.0,31.0,0.0,31.0,221652.4193548387,3.4444444444444446,1.0
DruidStorageHandlerUtilsTest.java,4.0,0.0,4.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,5.0,10.0,6.0,2.0,17.0,3.0,5.0,7.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"1,70",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,5.0,32.0,0.0,1.0,1.0,0.0,1.0,15356.0,1.0,0.0,1.0,0.0,1.0,15356.0,1.0,1.0
DruidTable.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,121.0,121.0,2.0,2.0,0.0,2.0,209454.0,2.0,0.0,2.0,0.0,2.0,209454.0,1.0,1.0
DruidTimeseriesQueryRecordReader.java,7.0,0.0,7.0,0.0,2.0,2.0,10.0,10.0,0.0,2.0,0.0,1.0,6.0,0.0,6.0,6.0,1.0,6.0,19.0,0.0,0.0,1.0,5.0,10.0,89.0,11.0,56.0,27.0,22.0,22.0,30.0,26.0,35.0,19.0,18.0,11.0,3.0,3.0,1.0,25.0,25.0,"0,39",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,135.0,53.0,11.0,6.0,2.0,6.0,608425.7272727273,11.0,0.0,11.0,0.0,11.0,608425.7272727273,1.8333333333333333,1.0
DruidTopNQueryRecordReader.java,9.0,0.0,8.0,0.0,2.0,2.0,12.0,12.0,0.0,2.0,0.0,1.0,6.0,0.0,6.0,6.0,2.0,6.0,19.0,0.0,0.0,1.0,5.0,13.0,110.0,15.0,73.0,34.0,29.0,22.0,37.0,36.0,48.0,26.0,25.0,12.0,3.0,3.0,2.0,21.0,21.0,"0,30",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,161.0,52.0,11.0,5.0,2.0,5.0,601364.2727272727,11.0,0.0,11.0,0.0,11.0,601364.2727272727,2.2,1.0
DruidWritable.java,5.0,0.0,4.0,0.0,1.0,2.0,9.0,9.0,0.0,1.0,0.0,0.0,8.0,0.0,8.0,8.0,1.0,8.0,8.0,0.0,0.0,0.0,8.0,18.0,81.0,15.0,46.0,23.0,12.0,20.0,7.0,19.0,30.0,18.0,12.0,8.0,3.0,1.0,1.0,25.0,25.0,"0,43",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,82.0,1.0,2.0,2.0,1.0,2.0,212186.5,2.0,0.0,2.0,0.0,2.0,212186.5,1.0,1.0
DummyAuthenticator.java,4.0,0.0,4.0,0.0,1.0,2.0,7.0,7.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,7.0,3.0,7.0,7.0,0.0,0.0,0.0,7.0,4.0,70.0,12.0,40.0,23.0,9.0,18.0,4.0,18.0,26.0,17.0,9.0,6.0,1.0,1.0,0.0,71.0,71.0,"0,45",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
DummyCliDriver.java,4.0,0.0,4.0,0.0,1.0,1.0,14.0,14.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,5.0,62.0,11.0,34.0,26.0,7.0,17.0,3.0,21.0,25.0,21.0,7.0,2.0,1.0,1.0,0.0,60.0,60.0,"0,50",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
DummyContextUDF.java,4.0,0.0,4.0,0.0,1.0,1.0,12.0,12.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,2.0,4.0,39.0,0.0,0.0,0.0,4.0,4.0,56.0,7.0,32.0,22.0,8.0,17.0,8.0,19.0,24.0,19.0,8.0,4.0,1.0,2.0,0.0,63.0,63.0,"0,53",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
DummyEndFunctionListener.java,4.0,0.0,4.0,0.0,1.0,1.0,6.0,6.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,4.0,47.0,9.0,17.0,11.0,5.0,21.0,1.0,9.0,12.0,9.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,"1,24",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,47.0,47.0,2.0,1.0,0.0,1.0,45065.0,2.0,0.0,2.0,0.0,2.0,45065.0,2.0,2.0
DummyHCatAuthProvider.java,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,144.0,15.0,55.0,42.0,2.0,74.0,2.0,13.0,24.0,22.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,"1,35",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
DummyHiveAuthorizationValidator.java,5.0,0.0,5.0,0.0,1.0,2.0,9.0,9.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,1.0,65.0,10.0,34.0,26.0,4.0,21.0,3.0,16.0,21.0,18.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,"0,62",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
DummyHiveMetastoreAuthorizationProvider.java,7.0,0.0,7.0,0.0,1.0,2.0,19.0,19.0,0.0,3.0,0.0,2.0,19.0,0.0,17.0,19.0,12.0,19.0,14.0,3.0,2.0,0.0,14.0,50.0,216.0,32.0,163.0,73.0,73.0,21.0,43.0,62.0,84.0,45.0,43.0,17.0,3.0,1.0,2.0,86.0,86.0,"0,13",20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,5.0,5.0,4.0,4.0,1.0,4.0,20497.25,4.0,0.0,4.0,0.0,4.0,20497.25,1.0,1.0
DummyJdoConnectionUrlHook.java,4.0,0.0,4.0,0.0,1.0,2.0,4.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,45.0,7.0,14.0,10.0,3.0,24.0,1.0,6.0,9.0,8.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,"1,71",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,45.0,45.0,2.0,1.0,0.0,1.0,2637.0,2.0,0.0,2.0,0.0,2.0,2637.0,2.0,2.0
DummyListener.java,4.0,0.0,4.0,0.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,1.0,15.0,0.0,15.0,14.0,0.0,15.0,49.0,0.0,1.0,0.0,14.0,34.0,126.0,20.0,82.0,47.0,19.0,24.0,17.0,35.0,52.0,35.0,18.0,15.0,2.0,2.0,1.0,0.0,0.0,"0,29",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,156.0,162.0,4.0,3.0,0.0,3.0,23135.0,4.0,0.0,4.0,0.0,4.0,23135.0,1.3333333333333333,1.0
DummyMetaStoreInitListener.java,4.0,0.0,4.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,39.0,5.0,13.0,8.0,3.0,21.0,1.0,6.0,9.0,7.0,2.0,1.0,1.0,2.0,0.0,50.0,50.0,"1,62",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,39.0,44.0,2.0,1.0,0.0,1.0,45065.0,2.0,0.0,2.0,0.0,2.0,45065.0,2.0,2.0
DummyPartition.java,4.0,0.0,4.0,0.0,1.0,1.0,12.0,12.0,0.0,1.0,0.0,1.0,8.0,0.0,8.0,8.0,2.0,8.0,57.0,0.0,0.0,0.0,8.0,6.0,86.0,14.0,48.0,26.0,15.0,24.0,11.0,23.0,34.0,22.0,14.0,6.0,2.0,2.0,1.0,56.0,50.0,"0,50",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
DummyPreListener.java,4.0,0.0,4.0,0.0,1.0,1.0,8.0,8.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,49.0,7.0,19.0,14.0,3.0,23.0,1.0,11.0,14.0,12.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,"1,21",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,49.0,49.0,2.0,1.0,0.0,1.0,45065.0,2.0,0.0,2.0,0.0,2.0,45065.0,2.0,2.0
DummyRawStoreControlledCommit.java,5.0,0.0,5.0,0.0,1.0,3.0,60.0,60.0,0.0,1.0,1.0,1.0,181.0,0.0,181.0,180.0,1.0,181.0,181.0,0.0,0.0,0.0,181.0,503.0,1188.0,190.0,954.0,580.0,193.0,44.0,281.0,247.0,430.0,252.0,178.0,181.0,2.0,1.0,1.0,59.0,59.0,"0,05",182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,1733.0,1347.0,46.0,13.0,1.0,13.0,16932.369565217392,46.0,0.0,46.0,0.0,46.0,16932.369565217392,3.5384615384615383,1.0
DummyRawStoreFailEvent.java,5.0,0.0,5.0,0.0,1.0,3.0,61.0,61.0,0.0,1.0,1.0,1.0,181.0,0.0,181.0,180.0,1.0,181.0,181.0,0.0,0.0,0.0,181.0,524.0,1224.0,187.0,1007.0,591.0,224.0,30.0,281.0,262.0,456.0,256.0,200.0,192.0,2.0,1.0,1.0,56.0,56.0,"0,03",193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1600.0,313.0,45.0,15.0,2.0,15.0,16024.155555555555,45.0,0.0,45.0,0.0,45.0,16024.155555555555,3.0,1.0
DummyRawStoreForJdoConnection.java,5.0,0.0,5.0,0.0,1.0,2.0,62.0,62.0,0.0,1.0,0.0,0.0,179.0,0.0,179.0,179.0,0.0,179.0,179.0,0.0,0.0,0.0,179.0,3.0,1175.0,257.0,876.0,559.0,139.0,42.0,178.0,205.0,385.0,250.0,136.0,179.0,1.0,1.0,0.0,0.0,0.0,"0,05",179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,1611.0,1261.0,48.0,13.0,1.0,13.0,14681.208333333334,48.0,0.0,48.0,0.0,48.0,14681.208333333334,3.692307692307693,1.0
DummySemanticAnalyzerHook.java,12.0,2.0,10.0,0.0,2.0,1.0,7.0,7.0,0.0,2.0,0.0,0.0,5.0,0.0,5.0,5.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,9.0,104.0,21.0,66.0,33.0,25.0,17.0,7.0,31.0,43.0,26.0,21.0,6.0,4.0,2.0,2.0,33.0,33.0,"0,26",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
DummySemanticAnalyzerHook1.java,11.0,1.0,10.0,0.0,2.0,1.0,16.0,16.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,2.0,3.0,5.0,0.0,0.0,0.0,3.0,8.0,77.0,9.0,51.0,31.0,20.0,17.0,18.0,32.0,39.0,26.0,17.0,5.0,3.0,2.0,1.0,33.0,33.0,"0,33",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
DummyStatsAggregator.java,7.0,0.0,6.0,0.0,2.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,57.0,8.0,24.0,10.0,9.0,25.0,8.0,9.0,15.0,7.0,8.0,5.0,2.0,1.0,1.0,33.0,33.0,"1,04",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
DummyStatsPublisher.java,8.0,1.0,8.0,0.0,2.0,2.0,6.0,6.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,8.0,73.0,12.0,36.0,13.0,15.0,25.0,14.0,14.0,23.0,9.0,14.0,8.0,2.0,1.0,1.0,0.0,0.0,"0,69",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
DummyStoreDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,25.0,0.0,0.0,0.0,2.0,0.0,39.0,6.0,12.0,8.0,2.0,21.0,2.0,4.0,7.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,"1,75",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
DummyStoreOperator.java,5.0,0.0,4.0,2.0,1.0,2.0,9.0,9.0,1.0,1.0,1.0,0.0,9.0,0.0,9.0,8.0,1.0,9.0,131.0,0.0,0.0,2.0,7.0,16.0,128.0,14.0,48.0,26.0,12.0,66.0,15.0,22.0,32.0,21.0,11.0,7.0,1.0,2.0,0.0,56.0,56.0,"1,38",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12710.0,1.0,0.0,1.0,0.0,1.0,12710.0,1.0,1.0
DummyTxnManager.java,12.0,1.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,0.0,27.0,26.0,2.0,27.0,0.0,1.0,2.0,1.0,23.0,53.0,403.0,45.0,303.0,106.0,158.0,56.0,91.0,121.0,188.0,77.0,128.0,66.0,15.0,0.0,5.0,0.0,0.0,"0,18",66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,68.0,23.0,15.0,8.0,1.0,8.0,435834.2,15.0,0.0,15.0,0.0,15.0,435834.2,1.875,1.0
DumpDirCleanerTask.java,8.0,0.0,8.0,0.0,2.0,2.0,11.0,11.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,4.0,14.0,74.0,7.0,50.0,27.0,16.0,17.0,18.0,27.0,36.0,24.0,15.0,7.0,4.0,1.0,3.0,33.0,33.0,"0,34",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,2.0,128.0,9.0,4.0,4.0,0.0,4.0,3774.25,4.0,0.0,4.0,0.0,4.0,3774.25,1.0,1.0
DumpMetaData.java,7.0,0.0,7.0,0.0,1.0,1.0,13.0,13.0,0.0,1.0,0.0,1.0,13.0,0.0,13.0,13.0,8.0,13.0,13.0,0.0,2.0,0.0,11.0,125.0,150.0,19.0,111.0,41.0,60.0,20.0,34.0,56.0,75.0,40.0,37.0,17.0,6.0,1.0,3.0,77.0,24.0,"0,18",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,454.0,153.0,11.0,7.0,2.0,7.0,14318.272727272728,11.0,0.0,11.0,0.0,11.0,14318.272727272728,1.5714285714285714,1.0
DumpType.java,4.0,0.0,4.0,0.0,1.0,28.0,84.0,84.0,0.0,29.0,0.0,0.0,32.0,0.0,31.0,33.0,29.0,33.0,168.0,1.0,0.0,0.0,32.0,6.0,227.0,6.0,204.0,143.0,31.0,17.0,30.0,58.0,88.0,58.0,30.0,29.0,1.0,2.0,0.0,0.0,0.0,"0,08",30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,1.0,481.0,76.0,16.0,6.0,1.0,6.0,32603.25,16.0,0.0,16.0,0.0,16.0,32603.25,2.6666666666666665,1.0
